conj,infinitive,mode,pess,time
gravarão,gravar,indicativo,eles/elas,futuro
gravariam,gravar,indicativo,eles/elas,condicional
grave,gravar,conjuntivo subjuntivo (br),eu,presente
gravasse,gravar,conjuntivo subjuntivo (br),eu,pretérito imperfeito
gravar,gravar,conjuntivo subjuntivo (br),eu,futuro
graves,gravar,conjuntivo subjuntivo (br),tu,presente
gravasses,gravar,conjuntivo subjuntivo (br),tu,pretérito imperfeito
gravares,gravar,conjuntivo subjuntivo (br),tu,futuro
grave,gravar,conjuntivo subjuntivo (br),ele/ela,presente
gravasse,gravar,conjuntivo subjuntivo (br),ele/ela,pretérito imperfeito
gravar,gravar,conjuntivo subjuntivo (br),ele/ela,futuro
gravemos,gravar,conjuntivo subjuntivo (br),nós,presente
gravássemos,gravar,conjuntivo subjuntivo (br),nós,pretérito imperfeito
gravarmos,gravar,conjuntivo subjuntivo (br),nós,futuro
graveis,gravar,conjuntivo subjuntivo (br),vós,presente
gravásseis,gravar,conjuntivo subjuntivo (br),vós,pretérito imperfeito
gravardes,gravar,conjuntivo subjuntivo (br),vós,futuro
gravem,gravar,conjuntivo subjuntivo (br),eles/elas,presente
gravassem,gravar,conjuntivo subjuntivo (br),eles/elas,pretérito imperfeito
gravarem,gravar,conjuntivo subjuntivo (br),eles/elas,futuro
gravar,gravar,imperativo,eu,infinitivo pessoal
gravares,gravar,imperativo,tu,infinitivo pessoal
grava,gravar,imperativo,tu,afirmativo
graves,gravar,imperativo,tu,negativo
gravar,gravar,imperativo,ele/ela,infinitivo pessoal
grave,gravar,imperativo,ele/ela,afirmativo
grave,gravar,imperativo,ele/ela,negativo
gravarmos,gravar,imperativo,nós,infinitivo pessoal
gravemos,gravar,imperativo,nós,afirmativo
gravemos,gravar,imperativo,nós,negativo
gravardes,gravar,imperativo,vós,infinitivo pessoal
gravai,gravar,imperativo,vós,afirmativo
graveis,gravar,imperativo,vós,negativo
gravarem,gravar,imperativo,eles/elas,infinitivo pessoal
gravem,gravar,imperativo,eles/elas,afirmativo
gravem,gravar,imperativo,eles/elas,negativo
denunciando,denunciar,gerundio,,
denunciado,denunciar,participio,,
denuncio,denunciar,indicativo,eu,presente
denunciei,denunciar,indicativo,eu,pretérito perfeito
denunciava,denunciar,indicativo,eu,pretérito imperfeito
denuncias,denunciar,indicativo,tu,presente
denunciaste,denunciar,indicativo,tu,pretérito perfeito
denunciavas,denunciar,indicativo,tu,pretérito imperfeito
denuncia,denunciar,indicativo,ele/ela,presente
denunciou,denunciar,indicativo,ele/ela,pretérito perfeito
denunciava,denunciar,indicativo,ele/ela,pretérito imperfeito
denunciamos,denunciar,indicativo,nós,presente
denunciámos / denunciamos,denunciar,indicativo,nós,pretérito perfeito
denunciávamos,denunciar,indicativo,nós,pretérito imperfeito
denunciais,denunciar,indicativo,vós,presente
denunciastes,denunciar,indicativo,vós,pretérito perfeito
denunciáveis,denunciar,indicativo,vós,pretérito imperfeito
denunciam,denunciar,indicativo,eles/elas,presente
denunciaram,denunciar,indicativo,eles/elas,pretérito perfeito
denunciavam,denunciar,indicativo,eles/elas,pretérito imperfeito
denunciara,denunciar,indicativo,eu,pret. mais-que-perfeito
denunciarei,denunciar,indicativo,eu,futuro
denunciaria,denunciar,indicativo,eu,condicional
denunciaras,denunciar,indicativo,tu,pret. mais-que-perfeito
denunciarás,denunciar,indicativo,tu,futuro
denunciarias,denunciar,indicativo,tu,condicional
denunciara,denunciar,indicativo,ele/ela,pret. mais-que-perfeito
denunciará,denunciar,indicativo,ele/ela,futuro
denunciaria,denunciar,indicativo,ele/ela,condicional
denunciáramos,denunciar,indicativo,nós,pret. mais-que-perfeito
denunciaremos,denunciar,indicativo,nós,futuro
denunciaríamos,denunciar,indicativo,nós,condicional
denunciáreis,denunciar,indicativo,vós,pret. mais-que-perfeito
denunciareis,denunciar,indicativo,vós,futuro
denunciaríeis,denunciar,indicativo,vós,condicional
denunciaram,denunciar,indicativo,eles/elas,pret. mais-que-perfeito
denunciarão,denunciar,indicativo,eles/elas,futuro
denunciariam,denunciar,indicativo,eles/elas,condicional
denuncie,denunciar,conjuntivo subjuntivo (br),eu,presente
denunciasse,denunciar,conjuntivo subjuntivo (br),eu,pretérito imperfeito
denunciar,denunciar,conjuntivo subjuntivo (br),eu,futuro
denuncies,denunciar,conjuntivo subjuntivo (br),tu,presente
denunciasses,denunciar,conjuntivo subjuntivo (br),tu,pretérito imperfeito
denunciares,denunciar,conjuntivo subjuntivo (br),tu,futuro
denuncie,denunciar,conjuntivo subjuntivo (br),ele/ela,presente
denunciasse,denunciar,conjuntivo subjuntivo (br),ele/ela,pretérito imperfeito
denunciar,denunciar,conjuntivo subjuntivo (br),ele/ela,futuro
denunciemos,denunciar,conjuntivo subjuntivo (br),nós,presente
denunciássemos,denunciar,conjuntivo subjuntivo (br),nós,pretérito imperfeito
denunciarmos,denunciar,conjuntivo subjuntivo (br),nós,futuro
denuncieis,denunciar,conjuntivo subjuntivo (br),vós,presente
denunciásseis,denunciar,conjuntivo subjuntivo (br),vós,pretérito imperfeito
denunciardes,denunciar,conjuntivo subjuntivo (br),vós,futuro
denunciem,denunciar,conjuntivo subjuntivo (br),eles/elas,presente
denunciassem,denunciar,conjuntivo subjuntivo (br),eles/elas,pretérito imperfeito
denunciarem,denunciar,conjuntivo subjuntivo (br),eles/elas,futuro
denunciar,denunciar,imperativo,eu,infinitivo pessoal
denunciares,denunciar,imperativo,tu,infinitivo pessoal
denuncia,denunciar,imperativo,tu,afirmativo
denuncies,denunciar,imperativo,tu,negativo
denunciar,denunciar,imperativo,ele/ela,infinitivo pessoal
denuncie,denunciar,imperativo,ele/ela,afirmativo
denuncie,denunciar,imperativo,ele/ela,negativo
denunciarmos,denunciar,imperativo,nós,infinitivo pessoal
denunciemos,denunciar,imperativo,nós,afirmativo
denunciemos,denunciar,imperativo,nós,negativo
denunciardes,denunciar,imperativo,vós,infinitivo pessoal
denunciai,denunciar,imperativo,vós,afirmativo
denuncieis,denunciar,imperativo,vós,negativo
denunciarem,denunciar,imperativo,eles/elas,infinitivo pessoal
denunciem,denunciar,imperativo,eles/elas,afirmativo
denunciem,denunciar,imperativo,eles/elas,negativo
aguardando,aguardar,gerundio,,
aguardado,aguardar,participio,,
aguardo,aguardar,indicativo,eu,presente
aguardei,aguardar,indicativo,eu,pretérito perfeito
aguardava,aguardar,indicativo,eu,pretérito imperfeito
aguardas,aguardar,indicativo,tu,presente
aguardaste,aguardar,indicativo,tu,pretérito perfeito
aguardavas,aguardar,indicativo,tu,pretérito imperfeito
aguarda,aguardar,indicativo,ele/ela,presente
aguardou,aguardar,indicativo,ele/ela,pretérito perfeito
aguardava,aguardar,indicativo,ele/ela,pretérito imperfeito
aguardamos,aguardar,indicativo,nós,presente
aguardámos / aguardamos,aguardar,indicativo,nós,pretérito perfeito
aguardávamos,aguardar,indicativo,nós,pretérito imperfeito
aguardais,aguardar,indicativo,vós,presente
aguardastes,aguardar,indicativo,vós,pretérito perfeito
aguardáveis,aguardar,indicativo,vós,pretérito imperfeito
aguardam,aguardar,indicativo,eles/elas,presente
aguardaram,aguardar,indicativo,eles/elas,pretérito perfeito
aguardavam,aguardar,indicativo,eles/elas,pretérito imperfeito
aguardara,aguardar,indicativo,eu,pret. mais-que-perfeito
aguardarei,aguardar,indicativo,eu,futuro
aguardaria,aguardar,indicativo,eu,condicional
aguardaras,aguardar,indicativo,tu,pret. mais-que-perfeito
aguardarás,aguardar,indicativo,tu,futuro
aguardarias,aguardar,indicativo,tu,condicional
aguardara,aguardar,indicativo,ele/ela,pret. mais-que-perfeito
aguardará,aguardar,indicativo,ele/ela,futuro
aguardaria,aguardar,indicativo,ele/ela,condicional
aguardáramos,aguardar,indicativo,nós,pret. mais-que-perfeito
aguardaremos,aguardar,indicativo,nós,futuro
aguardaríamos,aguardar,indicativo,nós,condicional
aguardáreis,aguardar,indicativo,vós,pret. mais-que-perfeito
aguardareis,aguardar,indicativo,vós,futuro
aguardaríeis,aguardar,indicativo,vós,condicional
aguardaram,aguardar,indicativo,eles/elas,pret. mais-que-perfeito
aguardarão,aguardar,indicativo,eles/elas,futuro
aguardariam,aguardar,indicativo,eles/elas,condicional
aguarde,aguardar,conjuntivo subjuntivo (br),eu,presente
aguardasse,aguardar,conjuntivo subjuntivo (br),eu,pretérito imperfeito
aguardar,aguardar,conjuntivo subjuntivo (br),eu,futuro
aguardes,aguardar,conjuntivo subjuntivo (br),tu,presente
aguardasses,aguardar,conjuntivo subjuntivo (br),tu,pretérito imperfeito
aguardares,aguardar,conjuntivo subjuntivo (br),tu,futuro
aguarde,aguardar,conjuntivo subjuntivo (br),ele/ela,presente
aguardasse,aguardar,conjuntivo subjuntivo (br),ele/ela,pretérito imperfeito
aguardar,aguardar,conjuntivo subjuntivo (br),ele/ela,futuro
aguardemos,aguardar,conjuntivo subjuntivo (br),nós,presente
aguardássemos,aguardar,conjuntivo subjuntivo (br),nós,pretérito imperfeito
aguardarmos,aguardar,conjuntivo subjuntivo (br),nós,futuro
aguardeis,aguardar,conjuntivo subjuntivo (br),vós,presente
aguardásseis,aguardar,conjuntivo subjuntivo (br),vós,pretérito imperfeito
aguardardes,aguardar,conjuntivo subjuntivo (br),vós,futuro
aguardem,aguardar,conjuntivo subjuntivo (br),eles/elas,presente
aguardassem,aguardar,conjuntivo subjuntivo (br),eles/elas,pretérito imperfeito
aguardarem,aguardar,conjuntivo subjuntivo (br),eles/elas,futuro
aguardar,aguardar,imperativo,eu,infinitivo pessoal
aguardares,aguardar,imperativo,tu,infinitivo pessoal
aguarda,aguardar,imperativo,tu,afirmativo
aguardes,aguardar,imperativo,tu,negativo
aguardar,aguardar,imperativo,ele/ela,infinitivo pessoal
aguarde,aguardar,imperativo,ele/ela,afirmativo
aguarde,aguardar,imperativo,ele/ela,negativo
aguardarmos,aguardar,imperativo,nós,infinitivo pessoal
aguardemos,aguardar,imperativo,nós,afirmativo
aguardemos,aguardar,imperativo,nós,negativo
aguardardes,aguardar,imperativo,vós,infinitivo pessoal
aguardai,aguardar,imperativo,vós,afirmativo
aguardeis,aguardar,imperativo,vós,negativo
aguardarem,aguardar,imperativo,eles/elas,infinitivo pessoal
aguardem,aguardar,imperativo,eles/elas,afirmativo
aguardem,aguardar,imperativo,eles/elas,negativo
retomando,retomar,gerundio,,
retomado,retomar,participio,,
retomo,retomar,indicativo,eu,presente
retomei,retomar,indicativo,eu,pretérito perfeito
retomava,retomar,indicativo,eu,pretérito imperfeito
retomas,retomar,indicativo,tu,presente
retomaste,retomar,indicativo,tu,pretérito perfeito
retomavas,retomar,indicativo,tu,pretérito imperfeito
retoma,retomar,indicativo,ele/ela,presente
retomou,retomar,indicativo,ele/ela,pretérito perfeito
retomava,retomar,indicativo,ele/ela,pretérito imperfeito
retomamos,retomar,indicativo,nós,presente
retomámos / retomamos,retomar,indicativo,nós,pretérito perfeito
retomávamos,retomar,indicativo,nós,pretérito imperfeito
retomais,retomar,indicativo,vós,presente
retomastes,retomar,indicativo,vós,pretérito perfeito
retomáveis,retomar,indicativo,vós,pretérito imperfeito
retomam,retomar,indicativo,eles/elas,presente
retomaram,retomar,indicativo,eles/elas,pretérito perfeito
retomavam,retomar,indicativo,eles/elas,pretérito imperfeito
retomara,retomar,indicativo,eu,pret. mais-que-perfeito
retomarei,retomar,indicativo,eu,futuro
retomaria,retomar,indicativo,eu,condicional
retomaras,retomar,indicativo,tu,pret. mais-que-perfeito
retomarás,retomar,indicativo,tu,futuro
retomarias,retomar,indicativo,tu,condicional
retomara,retomar,indicativo,ele/ela,pret. mais-que-perfeito
retomará,retomar,indicativo,ele/ela,futuro
retomaria,retomar,indicativo,ele/ela,condicional
retomáramos,retomar,indicativo,nós,pret. mais-que-perfeito
retomaremos,retomar,indicativo,nós,futuro
retomaríamos,retomar,indicativo,nós,condicional
retomáreis,retomar,indicativo,vós,pret. mais-que-perfeito
retomareis,retomar,indicativo,vós,futuro
retomaríeis,retomar,indicativo,vós,condicional
retomaram,retomar,indicativo,eles/elas,pret. mais-que-perfeito
retomarão,retomar,indicativo,eles/elas,futuro
retomariam,retomar,indicativo,eles/elas,condicional
retome,retomar,conjuntivo subjuntivo (br),eu,presente
retomasse,retomar,conjuntivo subjuntivo (br),eu,pretérito imperfeito
retomar,retomar,conjuntivo subjuntivo (br),eu,futuro
retomes,retomar,conjuntivo subjuntivo (br),tu,presente
retomasses,retomar,conjuntivo subjuntivo (br),tu,pretérito imperfeito
retomares,retomar,conjuntivo subjuntivo (br),tu,futuro
retome,retomar,conjuntivo subjuntivo (br),ele/ela,presente
retomasse,retomar,conjuntivo subjuntivo (br),ele/ela,pretérito imperfeito
retomar,retomar,conjuntivo subjuntivo (br),ele/ela,futuro
retomemos,retomar,conjuntivo subjuntivo (br),nós,presente
retomássemos,retomar,conjuntivo subjuntivo (br),nós,pretérito imperfeito
retomarmos,retomar,conjuntivo subjuntivo (br),nós,futuro
retomeis,retomar,conjuntivo subjuntivo (br),vós,presente
retomásseis,retomar,conjuntivo subjuntivo (br),vós,pretérito imperfeito
retomardes,retomar,conjuntivo subjuntivo (br),vós,futuro
retomem,retomar,conjuntivo subjuntivo (br),eles/elas,presente
retomassem,retomar,conjuntivo subjuntivo (br),eles/elas,pretérito imperfeito
retomarem,retomar,conjuntivo subjuntivo (br),eles/elas,futuro
retomar,retomar,imperativo,eu,infinitivo pessoal
retomares,retomar,imperativo,tu,infinitivo pessoal
retoma,retomar,imperativo,tu,afirmativo
retomes,retomar,imperativo,tu,negativo
retomar,retomar,imperativo,ele/ela,infinitivo pessoal
retome,retomar,imperativo,ele/ela,afirmativo
retome,retomar,imperativo,ele/ela,negativo
retomarmos,retomar,imperativo,nós,infinitivo pessoal
retomemos,retomar,imperativo,nós,afirmativo
retomemos,retomar,imperativo,nós,negativo
retomardes,retomar,imperativo,vós,infinitivo pessoal
retomai,retomar,imperativo,vós,afirmativo
retomeis,retomar,imperativo,vós,negativo
retomarem,retomar,imperativo,eles/elas,infinitivo pessoal
retomem,retomar,imperativo,eles/elas,afirmativo
retomem,retomar,imperativo,eles/elas,negativo
efetuando,efetuar,gerundio,,
efetuado,efetuar,participio,,
efetuo,efetuar,indicativo,eu,presente
efetuei,efetuar,indicativo,eu,pretérito perfeito
efetuava,efetuar,indicativo,eu,pretérito imperfeito
efetuas,efetuar,indicativo,tu,presente
efetuaste,efetuar,indicativo,tu,pretérito perfeito
efetuavas,efetuar,indicativo,tu,pretérito imperfeito
efetua,efetuar,indicativo,ele/ela,presente
efetuou,efetuar,indicativo,ele/ela,pretérito perfeito
efetuava,efetuar,indicativo,ele/ela,pretérito imperfeito
efetuamos,efetuar,indicativo,nós,presente
efetuámos / efetuamos,efetuar,indicativo,nós,pretérito perfeito
efetuávamos,efetuar,indicativo,nós,pretérito imperfeito
efetuais,efetuar,indicativo,vós,presente
efetuastes,efetuar,indicativo,vós,pretérito perfeito
efetuáveis,efetuar,indicativo,vós,pretérito imperfeito
efetuam,efetuar,indicativo,eles/elas,presente
efetuaram,efetuar,indicativo,eles/elas,pretérito perfeito
efetuavam,efetuar,indicativo,eles/elas,pretérito imperfeito
efetuara,efetuar,indicativo,eu,pret. mais-que-perfeito
efetuarei,efetuar,indicativo,eu,futuro
efetuaria,efetuar,indicativo,eu,condicional
efetuaras,efetuar,indicativo,tu,pret. mais-que-perfeito
efetuarás,efetuar,indicativo,tu,futuro
efetuarias,efetuar,indicativo,tu,condicional
efetuara,efetuar,indicativo,ele/ela,pret. mais-que-perfeito
efetuará,efetuar,indicativo,ele/ela,futuro
efetuaria,efetuar,indicativo,ele/ela,condicional
efetuáramos,efetuar,indicativo,nós,pret. mais-que-perfeito
efetuaremos,efetuar,indicativo,nós,futuro
efetuaríamos,efetuar,indicativo,nós,condicional
efetuáreis,efetuar,indicativo,vós,pret. mais-que-perfeito
efetuareis,efetuar,indicativo,vós,futuro
efetuaríeis,efetuar,indicativo,vós,condicional
efetuaram,efetuar,indicativo,eles/elas,pret. mais-que-perfeito
efetuarão,efetuar,indicativo,eles/elas,futuro
efetuariam,efetuar,indicativo,eles/elas,condicional
efetue,efetuar,conjuntivo subjuntivo (br),eu,presente
efetuasse,efetuar,conjuntivo subjuntivo (br),eu,pretérito imperfeito
efetuar,efetuar,conjuntivo subjuntivo (br),eu,futuro
efetues,efetuar,conjuntivo subjuntivo (br),tu,presente
efetuasses,efetuar,conjuntivo subjuntivo (br),tu,pretérito imperfeito
efetuares,efetuar,conjuntivo subjuntivo (br),tu,futuro
efetue,efetuar,conjuntivo subjuntivo (br),ele/ela,presente
efetuasse,efetuar,conjuntivo subjuntivo (br),ele/ela,pretérito imperfeito
efetuar,efetuar,conjuntivo subjuntivo (br),ele/ela,futuro
efetuemos,efetuar,conjuntivo subjuntivo (br),nós,presente
efetuássemos,efetuar,conjuntivo subjuntivo (br),nós,pretérito imperfeito
efetuarmos,efetuar,conjuntivo subjuntivo (br),nós,futuro
efetueis,efetuar,conjuntivo subjuntivo (br),vós,presente
efetuásseis,efetuar,conjuntivo subjuntivo (br),vós,pretérito imperfeito
efetuardes,efetuar,conjuntivo subjuntivo (br),vós,futuro
efetuem,efetuar,conjuntivo subjuntivo (br),eles/elas,presente
efetuassem,efetuar,conjuntivo subjuntivo (br),eles/elas,pretérito imperfeito
efetuarem,efetuar,conjuntivo subjuntivo (br),eles/elas,futuro
efetuar,efetuar,imperativo,eu,infinitivo pessoal
efetuares,efetuar,imperativo,tu,infinitivo pessoal
efetua,efetuar,imperativo,tu,afirmativo
efetues,efetuar,imperativo,tu,negativo
efetuar,efetuar,imperativo,ele/ela,infinitivo pessoal
efetue,efetuar,imperativo,ele/ela,afirmativo
efetue,efetuar,imperativo,ele/ela,negativo
efetuarmos,efetuar,imperativo,nós,infinitivo pessoal
efetuemos,efetuar,imperativo,nós,afirmativo
efetuemos,efetuar,imperativo,nós,negativo
efetuardes,efetuar,imperativo,vós,infinitivo pessoal
efetuai,efetuar,imperativo,vós,afirmativo
efetueis,efetuar,imperativo,vós,negativo
efetuarem,efetuar,imperativo,eles/elas,infinitivo pessoal
efetuem,efetuar,imperativo,eles/elas,afirmativo
efetuem,efetuar,imperativo,eles/elas,negativo
encarando,encarar,gerundio,,
encarado,encarar,participio,,
encaro,encarar,indicativo,eu,presente
encarei,encarar,indicativo,eu,pretérito perfeito
encarava,encarar,indicativo,eu,pretérito imperfeito
encaras,encarar,indicativo,tu,presente
encaraste,encarar,indicativo,tu,pretérito perfeito
encaravas,encarar,indicativo,tu,pretérito imperfeito
encara,encarar,indicativo,ele/ela,presente
encarou,encarar,indicativo,ele/ela,pretérito perfeito
encarava,encarar,indicativo,ele/ela,pretérito imperfeito
encaramos,encarar,indicativo,nós,presente
encarámos / encaramos,encarar,indicativo,nós,pretérito perfeito
encarávamos,encarar,indicativo,nós,pretérito imperfeito
encarais,encarar,indicativo,vós,presente
encarastes,encarar,indicativo,vós,pretérito perfeito
encaráveis,encarar,indicativo,vós,pretérito imperfeito
encaram,encarar,indicativo,eles/elas,presente
encararam,encarar,indicativo,eles/elas,pretérito perfeito
encaravam,encarar,indicativo,eles/elas,pretérito imperfeito
encarara,encarar,indicativo,eu,pret. mais-que-perfeito
encararei,encarar,indicativo,eu,futuro
encararia,encarar,indicativo,eu,condicional
encararas,encarar,indicativo,tu,pret. mais-que-perfeito
encararás,encarar,indicativo,tu,futuro
encararias,encarar,indicativo,tu,condicional
encarara,encarar,indicativo,ele/ela,pret. mais-que-perfeito
encarará,encarar,indicativo,ele/ela,futuro
encararia,encarar,indicativo,ele/ela,condicional
encaráramos,encarar,indicativo,nós,pret. mais-que-perfeito
encararemos,encarar,indicativo,nós,futuro
encararíamos,encarar,indicativo,nós,condicional
encaráreis,encarar,indicativo,vós,pret. mais-que-perfeito
encarareis,encarar,indicativo,vós,futuro
encararíeis,encarar,indicativo,vós,condicional
encararam,encarar,indicativo,eles/elas,pret. mais-que-perfeito
encararão,encarar,indicativo,eles/elas,futuro
encarariam,encarar,indicativo,eles/elas,condicional
encare,encarar,conjuntivo subjuntivo (br),eu,presente
encarasse,encarar,conjuntivo subjuntivo (br),eu,pretérito imperfeito
encarar,encarar,conjuntivo subjuntivo (br),eu,futuro
encares,encarar,conjuntivo subjuntivo (br),tu,presente
encarasses,encarar,conjuntivo subjuntivo (br),tu,pretérito imperfeito
encarares,encarar,conjuntivo subjuntivo (br),tu,futuro
encare,encarar,conjuntivo subjuntivo (br),ele/ela,presente
encarasse,encarar,conjuntivo subjuntivo (br),ele/ela,pretérito imperfeito
encarar,encarar,conjuntivo subjuntivo (br),ele/ela,futuro
encaremos,encarar,conjuntivo subjuntivo (br),nós,presente
encarássemos,encarar,conjuntivo subjuntivo (br),nós,pretérito imperfeito
encararmos,encarar,conjuntivo subjuntivo (br),nós,futuro
encareis,encarar,conjuntivo subjuntivo (br),vós,presente
encarásseis,encarar,conjuntivo subjuntivo (br),vós,pretérito imperfeito
encarardes,encarar,conjuntivo subjuntivo (br),vós,futuro
encarem,encarar,conjuntivo subjuntivo (br),eles/elas,presente
encarassem,encarar,conjuntivo subjuntivo (br),eles/elas,pretérito imperfeito
encararem,encarar,conjuntivo subjuntivo (br),eles/elas,futuro
encarar,encarar,imperativo,eu,infinitivo pessoal
encarares,encarar,imperativo,tu,infinitivo pessoal
encara,encarar,imperativo,tu,afirmativo
encares,encarar,imperativo,tu,negativo
encarar,encarar,imperativo,ele/ela,infinitivo pessoal
encare,encarar,imperativo,ele/ela,afirmativo
encare,encarar,imperativo,ele/ela,negativo
encararmos,encarar,imperativo,nós,infinitivo pessoal
encaremos,encarar,imperativo,nós,afirmativo
encaremos,encarar,imperativo,nós,negativo
encarardes,encarar,imperativo,vós,infinitivo pessoal
encarai,encarar,imperativo,vós,afirmativo
encareis,encarar,imperativo,vós,negativo
encararem,encarar,imperativo,eles/elas,infinitivo pessoal
encarem,encarar,imperativo,eles/elas,afirmativo
encarem,encarar,imperativo,eles/elas,negativo
sonhando,sonhar,gerundio,,
sonhado,sonhar,participio,,
sonho,sonhar,indicativo,eu,presente
sonhei,sonhar,indicativo,eu,pretérito perfeito
sonhava,sonhar,indicativo,eu,pretérito imperfeito
sonhas,sonhar,indicativo,tu,presente
sonhaste,sonhar,indicativo,tu,pretérito perfeito
sonhavas,sonhar,indicativo,tu,pretérito imperfeito
sonha,sonhar,indicativo,ele/ela,presente
sonhou,sonhar,indicativo,ele/ela,pretérito perfeito
sonhava,sonhar,indicativo,ele/ela,pretérito imperfeito
sonhamos,sonhar,indicativo,nós,presente
sonhámos / sonhamos,sonhar,indicativo,nós,pretérito perfeito
sonhávamos,sonhar,indicativo,nós,pretérito imperfeito
sonhais,sonhar,indicativo,vós,presente
sonhastes,sonhar,indicativo,vós,pretérito perfeito
sonháveis,sonhar,indicativo,vós,pretérito imperfeito
sonham,sonhar,indicativo,eles/elas,presente
sonharam,sonhar,indicativo,eles/elas,pretérito perfeito
sonhavam,sonhar,indicativo,eles/elas,pretérito imperfeito
sonhara,sonhar,indicativo,eu,pret. mais-que-perfeito
sonharei,sonhar,indicativo,eu,futuro
sonharia,sonhar,indicativo,eu,condicional
sonharas,sonhar,indicativo,tu,pret. mais-que-perfeito
sonharás,sonhar,indicativo,tu,futuro
sonharias,sonhar,indicativo,tu,condicional
sonhara,sonhar,indicativo,ele/ela,pret. mais-que-perfeito
sonhará,sonhar,indicativo,ele/ela,futuro
sonharia,sonhar,indicativo,ele/ela,condicional
sonháramos,sonhar,indicativo,nós,pret. mais-que-perfeito
sonharemos,sonhar,indicativo,nós,futuro
sonharíamos,sonhar,indicativo,nós,condicional
sonháreis,sonhar,indicativo,vós,pret. mais-que-perfeito
sonhareis,sonhar,indicativo,vós,futuro
sonharíeis,sonhar,indicativo,vós,condicional
sonharam,sonhar,indicativo,eles/elas,pret. mais-que-perfeito
sonharão,sonhar,indicativo,eles/elas,futuro
sonhariam,sonhar,indicativo,eles/elas,condicional
sonhe,sonhar,conjuntivo subjuntivo (br),eu,presente
sonhasse,sonhar,conjuntivo subjuntivo (br),eu,pretérito imperfeito
sonhar,sonhar,conjuntivo subjuntivo (br),eu,futuro
sonhes,sonhar,conjuntivo subjuntivo (br),tu,presente
sonhasses,sonhar,conjuntivo subjuntivo (br),tu,pretérito imperfeito
sonhares,sonhar,conjuntivo subjuntivo (br),tu,futuro
sonhe,sonhar,conjuntivo subjuntivo (br),ele/ela,presente
sonhasse,sonhar,conjuntivo subjuntivo (br),ele/ela,pretérito imperfeito
sonhar,sonhar,conjuntivo subjuntivo (br),ele/ela,futuro
sonhemos,sonhar,conjuntivo subjuntivo (br),nós,presente
sonhássemos,sonhar,conjuntivo subjuntivo (br),nós,pretérito imperfeito
sonharmos,sonhar,conjuntivo subjuntivo (br),nós,futuro
sonheis,sonhar,conjuntivo subjuntivo (br),vós,presente
sonhásseis,sonhar,conjuntivo subjuntivo (br),vós,pretérito imperfeito
sonhardes,sonhar,conjuntivo subjuntivo (br),vós,futuro
sonhem,sonhar,conjuntivo subjuntivo (br),eles/elas,presente
sonhassem,sonhar,conjuntivo subjuntivo (br),eles/elas,pretérito imperfeito
sonharem,sonhar,conjuntivo subjuntivo (br),eles/elas,futuro
sonhar,sonhar,imperativo,eu,infinitivo pessoal
sonhares,sonhar,imperativo,tu,infinitivo pessoal
sonha,sonhar,imperativo,tu,afirmativo
sonhes,sonhar,imperativo,tu,negativo
sonhar,sonhar,imperativo,ele/ela,infinitivo pessoal
sonhe,sonhar,imperativo,ele/ela,afirmativo
sonhe,sonhar,imperativo,ele/ela,negativo
sonharmos,sonhar,imperativo,nós,infinitivo pessoal
sonhemos,sonhar,imperativo,nós,afirmativo
sonhemos,sonhar,imperativo,nós,negativo
sonhardes,sonhar,imperativo,vós,infinitivo pessoal
sonhai,sonhar,imperativo,vós,afirmativo
sonheis,sonhar,imperativo,vós,negativo
sonharem,sonhar,imperativo,eles/elas,infinitivo pessoal
sonhem,sonhar,imperativo,eles/elas,afirmativo
sonhem,sonhar,imperativo,eles/elas,negativo
avisando,avisar,gerundio,,
avisado,avisar,participio,,
aviso,avisar,indicativo,eu,presente
avisei,avisar,indicativo,eu,pretérito perfeito
avisava,avisar,indicativo,eu,pretérito imperfeito
avisas,avisar,indicativo,tu,presente
avisaste,avisar,indicativo,tu,pretérito perfeito
avisavas,avisar,indicativo,tu,pretérito imperfeito
avisa,avisar,indicativo,ele/ela,presente
avisou,avisar,indicativo,ele/ela,pretérito perfeito
avisava,avisar,indicativo,ele/ela,pretérito imperfeito
avisamos,avisar,indicativo,nós,presente
avisámos / avisamos,avisar,indicativo,nós,pretérito perfeito
avisávamos,avisar,indicativo,nós,pretérito imperfeito
avisais,avisar,indicativo,vós,presente
avisastes,avisar,indicativo,vós,pretérito perfeito
avisáveis,avisar,indicativo,vós,pretérito imperfeito
avisam,avisar,indicativo,eles/elas,presente
avisaram,avisar,indicativo,eles/elas,pretérito perfeito
avisavam,avisar,indicativo,eles/elas,pretérito imperfeito
avisara,avisar,indicativo,eu,pret. mais-que-perfeito
avisarei,avisar,indicativo,eu,futuro
avisaria,avisar,indicativo,eu,condicional
avisaras,avisar,indicativo,tu,pret. mais-que-perfeito
avisarás,avisar,indicativo,tu,futuro
avisarias,avisar,indicativo,tu,condicional
avisara,avisar,indicativo,ele/ela,pret. mais-que-perfeito
avisará,avisar,indicativo,ele/ela,futuro
avisaria,avisar,indicativo,ele/ela,condicional
avisáramos,avisar,indicativo,nós,pret. mais-que-perfeito
avisaremos,avisar,indicativo,nós,futuro
avisaríamos,avisar,indicativo,nós,condicional
avisáreis,avisar,indicativo,vós,pret. mais-que-perfeito
avisareis,avisar,indicativo,vós,futuro
avisaríeis,avisar,indicativo,vós,condicional
