conj,infinitive,mode,pess,time
elogiarem,elogiar,conjuntivo subjuntivo (br),eles/elas,futuro
elogiar,elogiar,imperativo,eu,infinitivo pessoal
elogiares,elogiar,imperativo,tu,infinitivo pessoal
elogia,elogiar,imperativo,tu,afirmativo
elogies,elogiar,imperativo,tu,negativo
elogiar,elogiar,imperativo,ele/ela,infinitivo pessoal
elogie,elogiar,imperativo,ele/ela,afirmativo
elogie,elogiar,imperativo,ele/ela,negativo
elogiarmos,elogiar,imperativo,nós,infinitivo pessoal
elogiemos,elogiar,imperativo,nós,afirmativo
elogiemos,elogiar,imperativo,nós,negativo
elogiardes,elogiar,imperativo,vós,infinitivo pessoal
elogiai,elogiar,imperativo,vós,afirmativo
elogieis,elogiar,imperativo,vós,negativo
elogiarem,elogiar,imperativo,eles/elas,infinitivo pessoal
elogiem,elogiar,imperativo,eles/elas,afirmativo
elogiem,elogiar,imperativo,eles/elas,negativo
marchando,marchar,gerundio,,
marchado,marchar,participio,,
marcho,marchar,indicativo,eu,presente
marchei,marchar,indicativo,eu,pretérito perfeito
marchava,marchar,indicativo,eu,pretérito imperfeito
marchas,marchar,indicativo,tu,presente
marchaste,marchar,indicativo,tu,pretérito perfeito
marchavas,marchar,indicativo,tu,pretérito imperfeito
marcha,marchar,indicativo,ele/ela,presente
marchou,marchar,indicativo,ele/ela,pretérito perfeito
marchava,marchar,indicativo,ele/ela,pretérito imperfeito
marchamos,marchar,indicativo,nós,presente
marchámos / marchamos,marchar,indicativo,nós,pretérito perfeito
marchávamos,marchar,indicativo,nós,pretérito imperfeito
marchais,marchar,indicativo,vós,presente
marchastes,marchar,indicativo,vós,pretérito perfeito
marcháveis,marchar,indicativo,vós,pretérito imperfeito
marcham,marchar,indicativo,eles/elas,presente
marcharam,marchar,indicativo,eles/elas,pretérito perfeito
marchavam,marchar,indicativo,eles/elas,pretérito imperfeito
marchara,marchar,indicativo,eu,pret. mais-que-perfeito
marcharei,marchar,indicativo,eu,futuro
marcharia,marchar,indicativo,eu,condicional
marcharas,marchar,indicativo,tu,pret. mais-que-perfeito
marcharás,marchar,indicativo,tu,futuro
marcharias,marchar,indicativo,tu,condicional
marchara,marchar,indicativo,ele/ela,pret. mais-que-perfeito
marchará,marchar,indicativo,ele/ela,futuro
marcharia,marchar,indicativo,ele/ela,condicional
marcháramos,marchar,indicativo,nós,pret. mais-que-perfeito
marcharemos,marchar,indicativo,nós,futuro
marcharíamos,marchar,indicativo,nós,condicional
marcháreis,marchar,indicativo,vós,pret. mais-que-perfeito
marchareis,marchar,indicativo,vós,futuro
marcharíeis,marchar,indicativo,vós,condicional
marcharam,marchar,indicativo,eles/elas,pret. mais-que-perfeito
marcharão,marchar,indicativo,eles/elas,futuro
marchariam,marchar,indicativo,eles/elas,condicional
marche,marchar,conjuntivo subjuntivo (br),eu,presente
marchasse,marchar,conjuntivo subjuntivo (br),eu,pretérito imperfeito
marchar,marchar,conjuntivo subjuntivo (br),eu,futuro
marches,marchar,conjuntivo subjuntivo (br),tu,presente
marchasses,marchar,conjuntivo subjuntivo (br),tu,pretérito imperfeito
marchares,marchar,conjuntivo subjuntivo (br),tu,futuro
marche,marchar,conjuntivo subjuntivo (br),ele/ela,presente
marchasse,marchar,conjuntivo subjuntivo (br),ele/ela,pretérito imperfeito
marchar,marchar,conjuntivo subjuntivo (br),ele/ela,futuro
marchemos,marchar,conjuntivo subjuntivo (br),nós,presente
marchássemos,marchar,conjuntivo subjuntivo (br),nós,pretérito imperfeito
marcharmos,marchar,conjuntivo subjuntivo (br),nós,futuro
marcheis,marchar,conjuntivo subjuntivo (br),vós,presente
marchásseis,marchar,conjuntivo subjuntivo (br),vós,pretérito imperfeito
marchardes,marchar,conjuntivo subjuntivo (br),vós,futuro
marchem,marchar,conjuntivo subjuntivo (br),eles/elas,presente
marchassem,marchar,conjuntivo subjuntivo (br),eles/elas,pretérito imperfeito
marcharem,marchar,conjuntivo subjuntivo (br),eles/elas,futuro
marchar,marchar,imperativo,eu,infinitivo pessoal
marchares,marchar,imperativo,tu,infinitivo pessoal
marcha,marchar,imperativo,tu,afirmativo
marches,marchar,imperativo,tu,negativo
marchar,marchar,imperativo,ele/ela,infinitivo pessoal
marche,marchar,imperativo,ele/ela,afirmativo
marche,marchar,imperativo,ele/ela,negativo
marcharmos,marchar,imperativo,nós,infinitivo pessoal
marchemos,marchar,imperativo,nós,afirmativo
marchemos,marchar,imperativo,nós,negativo
marchardes,marchar,imperativo,vós,infinitivo pessoal
marchai,marchar,imperativo,vós,afirmativo
marcheis,marchar,imperativo,vós,negativo
marcharem,marchar,imperativo,eles/elas,infinitivo pessoal
marchem,marchar,imperativo,eles/elas,afirmativo
marchem,marchar,imperativo,eles/elas,negativo
sufocando,sufocar,gerundio,,
sufocado,sufocar,participio,,
sufoco,sufocar,indicativo,eu,presente
sufoquei,sufocar,indicativo,eu,pretérito perfeito
sufocava,sufocar,indicativo,eu,pretérito imperfeito
sufocas,sufocar,indicativo,tu,presente
sufocaste,sufocar,indicativo,tu,pretérito perfeito
sufocavas,sufocar,indicativo,tu,pretérito imperfeito
sufoca,sufocar,indicativo,ele/ela,presente
sufocou,sufocar,indicativo,ele/ela,pretérito perfeito
sufocava,sufocar,indicativo,ele/ela,pretérito imperfeito
sufocamos,sufocar,indicativo,nós,presente
sufocámos / sufocamos,sufocar,indicativo,nós,pretérito perfeito
sufocávamos,sufocar,indicativo,nós,pretérito imperfeito
sufocais,sufocar,indicativo,vós,presente
sufocastes,sufocar,indicativo,vós,pretérito perfeito
sufocáveis,sufocar,indicativo,vós,pretérito imperfeito
sufocam,sufocar,indicativo,eles/elas,presente
sufocaram,sufocar,indicativo,eles/elas,pretérito perfeito
sufocavam,sufocar,indicativo,eles/elas,pretérito imperfeito
sufocara,sufocar,indicativo,eu,pret. mais-que-perfeito
sufocarei,sufocar,indicativo,eu,futuro
sufocaria,sufocar,indicativo,eu,condicional
sufocaras,sufocar,indicativo,tu,pret. mais-que-perfeito
sufocarás,sufocar,indicativo,tu,futuro
sufocarias,sufocar,indicativo,tu,condicional
sufocara,sufocar,indicativo,ele/ela,pret. mais-que-perfeito
sufocará,sufocar,indicativo,ele/ela,futuro
sufocaria,sufocar,indicativo,ele/ela,condicional
sufocáramos,sufocar,indicativo,nós,pret. mais-que-perfeito
sufocaremos,sufocar,indicativo,nós,futuro
sufocaríamos,sufocar,indicativo,nós,condicional
sufocáreis,sufocar,indicativo,vós,pret. mais-que-perfeito
sufocareis,sufocar,indicativo,vós,futuro
sufocaríeis,sufocar,indicativo,vós,condicional
sufocaram,sufocar,indicativo,eles/elas,pret. mais-que-perfeito
sufocarão,sufocar,indicativo,eles/elas,futuro
sufocariam,sufocar,indicativo,eles/elas,condicional
sufoque,sufocar,conjuntivo subjuntivo (br),eu,presente
sufocasse,sufocar,conjuntivo subjuntivo (br),eu,pretérito imperfeito
sufocar,sufocar,conjuntivo subjuntivo (br),eu,futuro
sufoques,sufocar,conjuntivo subjuntivo (br),tu,presente
sufocasses,sufocar,conjuntivo subjuntivo (br),tu,pretérito imperfeito
sufocares,sufocar,conjuntivo subjuntivo (br),tu,futuro
sufoque,sufocar,conjuntivo subjuntivo (br),ele/ela,presente
sufocasse,sufocar,conjuntivo subjuntivo (br),ele/ela,pretérito imperfeito
sufocar,sufocar,conjuntivo subjuntivo (br),ele/ela,futuro
sufoquemos,sufocar,conjuntivo subjuntivo (br),nós,presente
sufocássemos,sufocar,conjuntivo subjuntivo (br),nós,pretérito imperfeito
sufocarmos,sufocar,conjuntivo subjuntivo (br),nós,futuro
sufoqueis,sufocar,conjuntivo subjuntivo (br),vós,presente
sufocásseis,sufocar,conjuntivo subjuntivo (br),vós,pretérito imperfeito
sufocardes,sufocar,conjuntivo subjuntivo (br),vós,futuro
sufoquem,sufocar,conjuntivo subjuntivo (br),eles/elas,presente
sufocassem,sufocar,conjuntivo subjuntivo (br),eles/elas,pretérito imperfeito
sufocarem,sufocar,conjuntivo subjuntivo (br),eles/elas,futuro
sufocar,sufocar,imperativo,eu,infinitivo pessoal
sufocares,sufocar,imperativo,tu,infinitivo pessoal
sufoca,sufocar,imperativo,tu,afirmativo
sufoques,sufocar,imperativo,tu,negativo
sufocar,sufocar,imperativo,ele/ela,infinitivo pessoal
sufoque,sufocar,imperativo,ele/ela,afirmativo
sufoque,sufocar,imperativo,ele/ela,negativo
sufocarmos,sufocar,imperativo,nós,infinitivo pessoal
sufoquemos,sufocar,imperativo,nós,afirmativo
sufoquemos,sufocar,imperativo,nós,negativo
sufocardes,sufocar,imperativo,vós,infinitivo pessoal
sufocai,sufocar,imperativo,vós,afirmativo
sufoqueis,sufocar,imperativo,vós,negativo
sufocarem,sufocar,imperativo,eles/elas,infinitivo pessoal
sufoquem,sufocar,imperativo,eles/elas,afirmativo
sufoquem,sufocar,imperativo,eles/elas,negativo
desprezando,desprezar,gerundio,,
desprezado,desprezar,participio,,
desprezo,desprezar,indicativo,eu,presente
desprezei,desprezar,indicativo,eu,pretérito perfeito
desprezava,desprezar,indicativo,eu,pretérito imperfeito
desprezas,desprezar,indicativo,tu,presente
desprezaste,desprezar,indicativo,tu,pretérito perfeito
desprezavas,desprezar,indicativo,tu,pretérito imperfeito
despreza,desprezar,indicativo,ele/ela,presente
desprezou,desprezar,indicativo,ele/ela,pretérito perfeito
desprezava,desprezar,indicativo,ele/ela,pretérito imperfeito
desprezamos,desprezar,indicativo,nós,presente
desprezámos / desprezamos,desprezar,indicativo,nós,pretérito perfeito
desprezávamos,desprezar,indicativo,nós,pretérito imperfeito
desprezais,desprezar,indicativo,vós,presente
desprezastes,desprezar,indicativo,vós,pretérito perfeito
desprezáveis,desprezar,indicativo,vós,pretérito imperfeito
desprezam,desprezar,indicativo,eles/elas,presente
desprezaram,desprezar,indicativo,eles/elas,pretérito perfeito
desprezavam,desprezar,indicativo,eles/elas,pretérito imperfeito
desprezara,desprezar,indicativo,eu,pret. mais-que-perfeito
desprezarei,desprezar,indicativo,eu,futuro
desprezaria,desprezar,indicativo,eu,condicional
desprezaras,desprezar,indicativo,tu,pret. mais-que-perfeito
desprezarás,desprezar,indicativo,tu,futuro
desprezarias,desprezar,indicativo,tu,condicional
desprezara,desprezar,indicativo,ele/ela,pret. mais-que-perfeito
desprezará,desprezar,indicativo,ele/ela,futuro
desprezaria,desprezar,indicativo,ele/ela,condicional
desprezáramos,desprezar,indicativo,nós,pret. mais-que-perfeito
desprezaremos,desprezar,indicativo,nós,futuro
desprezaríamos,desprezar,indicativo,nós,condicional
desprezáreis,desprezar,indicativo,vós,pret. mais-que-perfeito
desprezareis,desprezar,indicativo,vós,futuro
desprezaríeis,desprezar,indicativo,vós,condicional
desprezaram,desprezar,indicativo,eles/elas,pret. mais-que-perfeito
desprezarão,desprezar,indicativo,eles/elas,futuro
desprezariam,desprezar,indicativo,eles/elas,condicional
despreze,desprezar,conjuntivo subjuntivo (br),eu,presente
desprezasse,desprezar,conjuntivo subjuntivo (br),eu,pretérito imperfeito
desprezar,desprezar,conjuntivo subjuntivo (br),eu,futuro
desprezes,desprezar,conjuntivo subjuntivo (br),tu,presente
desprezasses,desprezar,conjuntivo subjuntivo (br),tu,pretérito imperfeito
desprezares,desprezar,conjuntivo subjuntivo (br),tu,futuro
despreze,desprezar,conjuntivo subjuntivo (br),ele/ela,presente
desprezasse,desprezar,conjuntivo subjuntivo (br),ele/ela,pretérito imperfeito
desprezar,desprezar,conjuntivo subjuntivo (br),ele/ela,futuro
desprezemos,desprezar,conjuntivo subjuntivo (br),nós,presente
desprezássemos,desprezar,conjuntivo subjuntivo (br),nós,pretérito imperfeito
desprezarmos,desprezar,conjuntivo subjuntivo (br),nós,futuro
desprezeis,desprezar,conjuntivo subjuntivo (br),vós,presente
desprezásseis,desprezar,conjuntivo subjuntivo (br),vós,pretérito imperfeito
desprezardes,desprezar,conjuntivo subjuntivo (br),vós,futuro
desprezem,desprezar,conjuntivo subjuntivo (br),eles/elas,presente
desprezassem,desprezar,conjuntivo subjuntivo (br),eles/elas,pretérito imperfeito
desprezarem,desprezar,conjuntivo subjuntivo (br),eles/elas,futuro
desprezar,desprezar,imperativo,eu,infinitivo pessoal
desprezares,desprezar,imperativo,tu,infinitivo pessoal
despreza,desprezar,imperativo,tu,afirmativo
desprezes,desprezar,imperativo,tu,negativo
desprezar,desprezar,imperativo,ele/ela,infinitivo pessoal
despreze,desprezar,imperativo,ele/ela,afirmativo
despreze,desprezar,imperativo,ele/ela,negativo
desprezarmos,desprezar,imperativo,nós,infinitivo pessoal
desprezemos,desprezar,imperativo,nós,afirmativo
desprezemos,desprezar,imperativo,nós,negativo
desprezardes,desprezar,imperativo,vós,infinitivo pessoal
desprezai,desprezar,imperativo,vós,afirmativo
desprezeis,desprezar,imperativo,vós,negativo
desprezarem,desprezar,imperativo,eles/elas,infinitivo pessoal
desprezem,desprezar,imperativo,eles/elas,afirmativo
desprezem,desprezar,imperativo,eles/elas,negativo
diferindo,diferir,gerundio,,
diferido,diferir,participio,,
difiro,diferir,indicativo,eu,presente
diferi,diferir,indicativo,eu,pretérito perfeito
diferia,diferir,indicativo,eu,pretérito imperfeito
diferes,diferir,indicativo,tu,presente
diferiste,diferir,indicativo,tu,pretérito perfeito
diferias,diferir,indicativo,tu,pretérito imperfeito
difere,diferir,indicativo,ele/ela,presente
diferiu,diferir,indicativo,ele/ela,pretérito perfeito
diferia,diferir,indicativo,ele/ela,pretérito imperfeito
diferimos,diferir,indicativo,nós,presente
diferimos,diferir,indicativo,nós,pretérito perfeito
diferíamos,diferir,indicativo,nós,pretérito imperfeito
diferis,diferir,indicativo,vós,presente
diferistes,diferir,indicativo,vós,pretérito perfeito
diferíeis,diferir,indicativo,vós,pretérito imperfeito
diferem,diferir,indicativo,eles/elas,presente
diferiram,diferir,indicativo,eles/elas,pretérito perfeito
diferiam,diferir,indicativo,eles/elas,pretérito imperfeito
diferira,diferir,indicativo,eu,pret. mais-que-perfeito
diferirei,diferir,indicativo,eu,futuro
diferiria,diferir,indicativo,eu,condicional
diferiras,diferir,indicativo,tu,pret. mais-que-perfeito
diferirás,diferir,indicativo,tu,futuro
diferirias,diferir,indicativo,tu,condicional
diferira,diferir,indicativo,ele/ela,pret. mais-que-perfeito
diferirá,diferir,indicativo,ele/ela,futuro
diferiria,diferir,indicativo,ele/ela,condicional
diferíramos,diferir,indicativo,nós,pret. mais-que-perfeito
diferiremos,diferir,indicativo,nós,futuro
diferiríamos,diferir,indicativo,nós,condicional
diferíreis,diferir,indicativo,vós,pret. mais-que-perfeito
diferireis,diferir,indicativo,vós,futuro
diferiríeis,diferir,indicativo,vós,condicional
diferiram,diferir,indicativo,eles/elas,pret. mais-que-perfeito
diferirão,diferir,indicativo,eles/elas,futuro
difeririam,diferir,indicativo,eles/elas,condicional
difira,diferir,conjuntivo subjuntivo (br),eu,presente
diferisse,diferir,conjuntivo subjuntivo (br),eu,pretérito imperfeito
diferir,diferir,conjuntivo subjuntivo (br),eu,futuro
difiras,diferir,conjuntivo subjuntivo (br),tu,presente
diferisses,diferir,conjuntivo subjuntivo (br),tu,pretérito imperfeito
diferires,diferir,conjuntivo subjuntivo (br),tu,futuro
difira,diferir,conjuntivo subjuntivo (br),ele/ela,presente
diferisse,diferir,conjuntivo subjuntivo (br),ele/ela,pretérito imperfeito
diferir,diferir,conjuntivo subjuntivo (br),ele/ela,futuro
difiramos,diferir,conjuntivo subjuntivo (br),nós,presente
diferíssemos,diferir,conjuntivo subjuntivo (br),nós,pretérito imperfeito
diferirmos,diferir,conjuntivo subjuntivo (br),nós,futuro
difirais,diferir,conjuntivo subjuntivo (br),vós,presente
diferísseis,diferir,conjuntivo subjuntivo (br),vós,pretérito imperfeito
diferirdes,diferir,conjuntivo subjuntivo (br),vós,futuro
difiram,diferir,conjuntivo subjuntivo (br),eles/elas,presente
diferissem,diferir,conjuntivo subjuntivo (br),eles/elas,pretérito imperfeito
diferirem,diferir,conjuntivo subjuntivo (br),eles/elas,futuro
diferir,diferir,imperativo,eu,infinitivo pessoal
diferires,diferir,imperativo,tu,infinitivo pessoal
difere,diferir,imperativo,tu,afirmativo
difiras,diferir,imperativo,tu,negativo
diferir,diferir,imperativo,ele/ela,infinitivo pessoal
difira,diferir,imperativo,ele/ela,afirmativo
difira,diferir,imperativo,ele/ela,negativo
diferirmos,diferir,imperativo,nós,infinitivo pessoal
difiramos,diferir,imperativo,nós,afirmativo
difiramos,diferir,imperativo,nós,negativo
diferirdes,diferir,imperativo,vós,infinitivo pessoal
diferi,diferir,imperativo,vós,afirmativo
difirais,diferir,imperativo,vós,negativo
diferirem,diferir,imperativo,eles/elas,infinitivo pessoal
difiram,diferir,imperativo,eles/elas,afirmativo
difiram,diferir,imperativo,eles/elas,negativo
complicando,complicar,gerundio,,
complicado,complicar,participio,,
complico,complicar,indicativo,eu,presente
compliquei,complicar,indicativo,eu,pretérito perfeito
complicava,complicar,indicativo,eu,pretérito imperfeito
complicas,complicar,indicativo,tu,presente
complicaste,complicar,indicativo,tu,pretérito perfeito
complicavas,complicar,indicativo,tu,pretérito imperfeito
complica,complicar,indicativo,ele/ela,presente
complicou,complicar,indicativo,ele/ela,pretérito perfeito
complicava,complicar,indicativo,ele/ela,pretérito imperfeito
complicamos,complicar,indicativo,nós,presente
complicámos / complicamos,complicar,indicativo,nós,pretérito perfeito
complicávamos,complicar,indicativo,nós,pretérito imperfeito
complicais,complicar,indicativo,vós,presente
complicastes,complicar,indicativo,vós,pretérito perfeito
complicáveis,complicar,indicativo,vós,pretérito imperfeito
complicam,complicar,indicativo,eles/elas,presente
complicaram,complicar,indicativo,eles/elas,pretérito perfeito
complicavam,complicar,indicativo,eles/elas,pretérito imperfeito
complicara,complicar,indicativo,eu,pret. mais-que-perfeito
complicarei,complicar,indicativo,eu,futuro
complicaria,complicar,indicativo,eu,condicional
complicaras,complicar,indicativo,tu,pret. mais-que-perfeito
complicarás,complicar,indicativo,tu,futuro
complicarias,complicar,indicativo,tu,condicional
complicara,complicar,indicativo,ele/ela,pret. mais-que-perfeito
complicará,complicar,indicativo,ele/ela,futuro
complicaria,complicar,indicativo,ele/ela,condicional
complicáramos,complicar,indicativo,nós,pret. mais-que-perfeito
complicaremos,complicar,indicativo,nós,futuro
complicaríamos,complicar,indicativo,nós,condicional
complicáreis,complicar,indicativo,vós,pret. mais-que-perfeito
complicareis,complicar,indicativo,vós,futuro
complicaríeis,complicar,indicativo,vós,condicional
complicaram,complicar,indicativo,eles/elas,pret. mais-que-perfeito
complicarão,complicar,indicativo,eles/elas,futuro
complicariam,complicar,indicativo,eles/elas,condicional
complique,complicar,conjuntivo subjuntivo (br),eu,presente
complicasse,complicar,conjuntivo subjuntivo (br),eu,pretérito imperfeito
complicar,complicar,conjuntivo subjuntivo (br),eu,futuro
compliques,complicar,conjuntivo subjuntivo (br),tu,presente
complicasses,complicar,conjuntivo subjuntivo (br),tu,pretérito imperfeito
complicares,complicar,conjuntivo subjuntivo (br),tu,futuro
complique,complicar,conjuntivo subjuntivo (br),ele/ela,presente
complicasse,complicar,conjuntivo subjuntivo (br),ele/ela,pretérito imperfeito
complicar,complicar,conjuntivo subjuntivo (br),ele/ela,futuro
compliquemos,complicar,conjuntivo subjuntivo (br),nós,presente
complicássemos,complicar,conjuntivo subjuntivo (br),nós,pretérito imperfeito
complicarmos,complicar,conjuntivo subjuntivo (br),nós,futuro
compliqueis,complicar,conjuntivo subjuntivo (br),vós,presente
complicásseis,complicar,conjuntivo subjuntivo (br),vós,pretérito imperfeito
complicardes,complicar,conjuntivo subjuntivo (br),vós,futuro
compliquem,complicar,conjuntivo subjuntivo (br),eles/elas,presente
complicassem,complicar,conjuntivo subjuntivo (br),eles/elas,pretérito imperfeito
complicarem,complicar,conjuntivo subjuntivo (br),eles/elas,futuro
complicar,complicar,imperativo,eu,infinitivo pessoal
complicares,complicar,imperativo,tu,infinitivo pessoal
complica,complicar,imperativo,tu,afirmativo
compliques,complicar,imperativo,tu,negativo
complicar,complicar,imperativo,ele/ela,infinitivo pessoal
complique,complicar,imperativo,ele/ela,afirmativo
complique,complicar,imperativo,ele/ela,negativo
complicarmos,complicar,imperativo,nós,infinitivo pessoal
compliquemos,complicar,imperativo,nós,afirmativo
compliquemos,complicar,imperativo,nós,negativo
complicardes,complicar,imperativo,vós,infinitivo pessoal
complicai,complicar,imperativo,vós,afirmativo
compliqueis,complicar,imperativo,vós,negativo
complicarem,complicar,imperativo,eles/elas,infinitivo pessoal
compliquem,complicar,imperativo,eles/elas,afirmativo
compliquem,complicar,imperativo,eles/elas,negativo
arrependendo,arrepender,gerundio,,
arrependido,arrepender,participio,,
arrependo,arrepender,indicativo,eu,presente
arrependi,arrepender,indicativo,eu,pretérito perfeito
arrependia,arrepender,indicativo,eu,pretérito imperfeito
arrependes,arrepender,indicativo,tu,presente
arrependeste,arrepender,indicativo,tu,pretérito perfeito
arrependias,arrepender,indicativo,tu,pretérito imperfeito
arrepende,arrepender,indicativo,ele/ela,presente
arrependeu,arrepender,indicativo,ele/ela,pretérito perfeito
arrependia,arrepender,indicativo,ele/ela,pretérito imperfeito
arrependemos,arrepender,indicativo,nós,presente
arrependemos,arrepender,indicativo,nós,pretérito perfeito
arrependíamos,arrepender,indicativo,nós,pretérito imperfeito
arrependeis,arrepender,indicativo,vós,presente
arrependestes,arrepender,indicativo,vós,pretérito perfeito
arrependíeis,arrepender,indicativo,vós,pretérito imperfeito
arrependem,arrepender,indicativo,eles/elas,presente
arrependeram,arrepender,indicativo,eles/elas,pretérito perfeito
arrependiam,arrepender,indicativo,eles/elas,pretérito imperfeito
arrependera,arrepender,indicativo,eu,pret. mais-que-perfeito
arrependerei,arrepender,indicativo,eu,futuro
arrependeria,arrepender,indicativo,eu,condicional
arrependeras,arrepender,indicativo,tu,pret. mais-que-perfeito
arrependerás,arrepender,indicativo,tu,futuro
arrependerias,arrepender,indicativo,tu,condicional
arrependera,arrepender,indicativo,ele/ela,pret. mais-que-perfeito
arrependerá,arrepender,indicativo,ele/ela,futuro
arrependeria,arrepender,indicativo,ele/ela,condicional
arrependêramos,arrepender,indicativo,nós,pret. mais-que-perfeito
arrependeremos,arrepender,indicativo,nós,futuro
arrependeríamos,arrepender,indicativo,nós,condicional
arrependêreis,arrepender,indicativo,vós,pret. mais-que-perfeito
arrependereis,arrepender,indicativo,vós,futuro
arrependeríeis,arrepender,indicativo,vós,condicional
arrependeram,arrepender,indicativo,eles/elas,pret. mais-que-perfeito
arrependerão,arrepender,indicativo,eles/elas,futuro
arrependeriam,arrepender,indicativo,eles/elas,condicional
arrependa,arrepender,conjuntivo subjuntivo (br),eu,presente
arrependesse,arrepender,conjuntivo subjuntivo (br),eu,pretérito imperfeito
arrepender,arrepender,conjuntivo subjuntivo (br),eu,futuro
arrependas,arrepender,conjuntivo subjuntivo (br),tu,presente
arrependesses,arrepender,conjuntivo subjuntivo (br),tu,pretérito imperfeito
arrependeres,arrepender,conjuntivo subjuntivo (br),tu,futuro
arrependa,arrepender,conjuntivo subjuntivo (br),ele/ela,presente
arrependesse,arrepender,conjuntivo subjuntivo (br),ele/ela,pretérito imperfeito
arrepender,arrepender,conjuntivo subjuntivo (br),ele/ela,futuro
arrependamos,arrepender,conjuntivo subjuntivo (br),nós,presente
arrependêssemos,arrepender,conjuntivo subjuntivo (br),nós,pretérito imperfeito
arrependermos,arrepender,conjuntivo subjuntivo (br),nós,futuro
arrependais,arrepender,conjuntivo subjuntivo (br),vós,presente
arrependêsseis,arrepender,conjuntivo subjuntivo (br),vós,pretérito imperfeito
arrependerdes,arrepender,conjuntivo subjuntivo (br),vós,futuro
arrependam,arrepender,conjuntivo subjuntivo (br),eles/elas,presente
arrependessem,arrepender,conjuntivo subjuntivo (br),eles/elas,pretérito imperfeito
arrependerem,arrepender,conjuntivo subjuntivo (br),eles/elas,futuro
arrepender,arrepender,imperativo,eu,infinitivo pessoal
arrependeres,arrepender,imperativo,tu,infinitivo pessoal
arrepende,arrepender,imperativo,tu,afirmativo
arrependas,arrepender,imperativo,tu,negativo
arrepender,arrepender,imperativo,ele/ela,infinitivo pessoal
arrependa,arrepender,imperativo,ele/ela,afirmativo
arrependa,arrepender,imperativo,ele/ela,negativo
arrependermos,arrepender,imperativo,nós,infinitivo pessoal
arrependamos,arrepender,imperativo,nós,afirmativo
arrependamos,arrepender,imperativo,nós,negativo
arrependerdes,arrepender,imperativo,vós,infinitivo pessoal
arrependei,arrepender,imperativo,vós,afirmativo
arrependais,arrepender,imperativo,vós,negativo
arrependerem,arrepender,imperativo,eles/elas,infinitivo pessoal
arrependam,arrepender,imperativo,eles/elas,afirmativo
arrependam,arrepender,imperativo,eles/elas,negativo
atrapalhando,atrapalhar,gerundio,,
atrapalhado,atrapalhar,participio,,
atrapalho,atrapalhar,indicativo,eu,presente
atrapalhei,atrapalhar,indicativo,eu,pretérito perfeito
atrapalhava,atrapalhar,indicativo,eu,pretérito imperfeito
atrapalhas,atrapalhar,indicativo,tu,presente
atrapalhaste,atrapalhar,indicativo,tu,pretérito perfeito
atrapalhavas,atrapalhar,indicativo,tu,pretérito imperfeito
atrapalha,atrapalhar,indicativo,ele/ela,presente
atrapalhou,atrapalhar,indicativo,ele/ela,pretérito perfeito
atrapalhava,atrapalhar,indicativo,ele/ela,pretérito imperfeito
atrapalhamos,atrapalhar,indicativo,nós,presente
atrapalhámos / atrapalhamos,atrapalhar,indicativo,nós,pretérito perfeito
atrapalhávamos,atrapalhar,indicativo,nós,pretérito imperfeito
atrapalhais,atrapalhar,indicativo,vós,presente
atrapalhastes,atrapalhar,indicativo,vós,pretérito perfeito
atrapalháveis,atrapalhar,indicativo,vós,pretérito imperfeito
atrapalham,atrapalhar,indicativo,eles/elas,presente
atrapalharam,atrapalhar,indicativo,eles/elas,pretérito perfeito
atrapalhavam,atrapalhar,indicativo,eles/elas,pretérito imperfeito
atrapalhara,atrapalhar,indicativo,eu,pret. mais-que-perfeito
atrapalharei,atrapalhar,indicativo,eu,futuro
atrapalharia,atrapalhar,indicativo,eu,condicional
atrapalharas,atrapalhar,indicativo,tu,pret. mais-que-perfeito
atrapalharás,atrapalhar,indicativo,tu,futuro
atrapalharias,atrapalhar,indicativo,tu,condicional
atrapalhara,atrapalhar,indicativo,ele/ela,pret. mais-que-perfeito
atrapalhará,atrapalhar,indicativo,ele/ela,futuro
atrapalharia,atrapalhar,indicativo,ele/ela,condicional
atrapalháramos,atrapalhar,indicativo,nós,pret. mais-que-perfeito
atrapalharemos,atrapalhar,indicativo,nós,futuro
atrapalharíamos,atrapalhar,indicativo,nós,condicional
atrapalháreis,atrapalhar,indicativo,vós,pret. mais-que-perfeito
atrapalhareis,atrapalhar,indicativo,vós,futuro
atrapalharíeis,atrapalhar,indicativo,vós,condicional
atrapalharam,atrapalhar,indicativo,eles/elas,pret. mais-que-perfeito
atrapalharão,atrapalhar,indicativo,eles/elas,futuro
atrapalhariam,atrapalhar,indicativo,eles/elas,condicional
atrapalhe,atrapalhar,conjuntivo subjuntivo (br),eu,presente
atrapalhasse,atrapalhar,conjuntivo subjuntivo (br),eu,pretérito imperfeito
atrapalhar,atrapalhar,conjuntivo subjuntivo (br),eu,futuro
atrapalhes,atrapalhar,conjuntivo subjuntivo (br),tu,presente
atrapalhasses,atrapalhar,conjuntivo subjuntivo (br),tu,pretérito imperfeito
atrapalhares,atrapalhar,conjuntivo subjuntivo (br),tu,futuro
atrapalhe,atrapalhar,conjuntivo subjuntivo (br),ele/ela,presente
atrapalhasse,atrapalhar,conjuntivo subjuntivo (br),ele/ela,pretérito imperfeito
atrapalhar,atrapalhar,conjuntivo subjuntivo (br),ele/ela,futuro
