conj,infinitive,mode,pess,time
consolidarás,consolidar,indicativo,tu,futuro
consolidarias,consolidar,indicativo,tu,condicional
consolidara,consolidar,indicativo,ele/ela,pret. mais-que-perfeito
consolidará,consolidar,indicativo,ele/ela,futuro
consolidaria,consolidar,indicativo,ele/ela,condicional
consolidáramos,consolidar,indicativo,nós,pret. mais-que-perfeito
consolidaremos,consolidar,indicativo,nós,futuro
consolidaríamos,consolidar,indicativo,nós,condicional
consolidáreis,consolidar,indicativo,vós,pret. mais-que-perfeito
consolidareis,consolidar,indicativo,vós,futuro
consolidaríeis,consolidar,indicativo,vós,condicional
consolidaram,consolidar,indicativo,eles/elas,pret. mais-que-perfeito
consolidarão,consolidar,indicativo,eles/elas,futuro
consolidariam,consolidar,indicativo,eles/elas,condicional
esmago,esmagar,indicativo,eu,presente
esmaguei,esmagar,indicativo,eu,pretérito perfeito
esmagava,esmagar,indicativo,eu,pretérito imperfeito
esmagas,esmagar,indicativo,tu,presente
esmagaste,esmagar,indicativo,tu,pretérito perfeito
esmagavas,esmagar,indicativo,tu,pretérito imperfeito
esmaga,esmagar,indicativo,ele/ela,presente
esmagou,esmagar,indicativo,ele/ela,pretérito perfeito
esmagava,esmagar,indicativo,ele/ela,pretérito imperfeito
esmagamos,esmagar,indicativo,nós,presente
esmagámos / esmagamos,esmagar,indicativo,nós,pretérito perfeito
esmagávamos,esmagar,indicativo,nós,pretérito imperfeito
esmagais,esmagar,indicativo,vós,presente
esmagastes,esmagar,indicativo,vós,pretérito perfeito
esmagáveis,esmagar,indicativo,vós,pretérito imperfeito
esmagam,esmagar,indicativo,eles/elas,presente
esmagaram,esmagar,indicativo,eles/elas,pretérito perfeito
esmagavam,esmagar,indicativo,eles/elas,pretérito imperfeito
esmagara,esmagar,indicativo,eu,pret. mais-que-perfeito
esmagarei,esmagar,indicativo,eu,futuro
esmagaria,esmagar,indicativo,eu,condicional
esmagaras,esmagar,indicativo,tu,pret. mais-que-perfeito
esmagarás,esmagar,indicativo,tu,futuro
esmagarias,esmagar,indicativo,tu,condicional
esmagara,esmagar,indicativo,ele/ela,pret. mais-que-perfeito
esmagará,esmagar,indicativo,ele/ela,futuro
esmagaria,esmagar,indicativo,ele/ela,condicional
esmagáramos,esmagar,indicativo,nós,pret. mais-que-perfeito
esmagaremos,esmagar,indicativo,nós,futuro
esmagaríamos,esmagar,indicativo,nós,condicional
esmagáreis,esmagar,indicativo,vós,pret. mais-que-perfeito
esmagareis,esmagar,indicativo,vós,futuro
esmagaríeis,esmagar,indicativo,vós,condicional
esmagaram,esmagar,indicativo,eles/elas,pret. mais-que-perfeito
esmagarão,esmagar,indicativo,eles/elas,futuro
esmagariam,esmagar,indicativo,eles/elas,condicional
recomeço,recomeçar,indicativo,eu,presente
recomecei,recomeçar,indicativo,eu,pretérito perfeito
recomeçava,recomeçar,indicativo,eu,pretérito imperfeito
recomeças,recomeçar,indicativo,tu,presente
recomeçaste,recomeçar,indicativo,tu,pretérito perfeito
recomeçavas,recomeçar,indicativo,tu,pretérito imperfeito
recomeça,recomeçar,indicativo,ele/ela,presente
recomeçou,recomeçar,indicativo,ele/ela,pretérito perfeito
recomeçava,recomeçar,indicativo,ele/ela,pretérito imperfeito
recomeçamos,recomeçar,indicativo,nós,presente
recomeçámos / recomeçamos,recomeçar,indicativo,nós,pretérito perfeito
recomeçávamos,recomeçar,indicativo,nós,pretérito imperfeito
recomeçais,recomeçar,indicativo,vós,presente
recomeçastes,recomeçar,indicativo,vós,pretérito perfeito
recomeçáveis,recomeçar,indicativo,vós,pretérito imperfeito
recomeçam,recomeçar,indicativo,eles/elas,presente
recomeçaram,recomeçar,indicativo,eles/elas,pretérito perfeito
recomeçavam,recomeçar,indicativo,eles/elas,pretérito imperfeito
recomeçara,recomeçar,indicativo,eu,pret. mais-que-perfeito
recomeçarei,recomeçar,indicativo,eu,futuro
recomeçaria,recomeçar,indicativo,eu,condicional
recomeçaras,recomeçar,indicativo,tu,pret. mais-que-perfeito
recomeçarás,recomeçar,indicativo,tu,futuro
recomeçarias,recomeçar,indicativo,tu,condicional
recomeçara,recomeçar,indicativo,ele/ela,pret. mais-que-perfeito
recomeçará,recomeçar,indicativo,ele/ela,futuro
recomeçaria,recomeçar,indicativo,ele/ela,condicional
recomeçáramos,recomeçar,indicativo,nós,pret. mais-que-perfeito
recomeçaremos,recomeçar,indicativo,nós,futuro
recomeçaríamos,recomeçar,indicativo,nós,condicional
recomeçáreis,recomeçar,indicativo,vós,pret. mais-que-perfeito
recomeçareis,recomeçar,indicativo,vós,futuro
recomeçaríeis,recomeçar,indicativo,vós,condicional
recomeçaram,recomeçar,indicativo,eles/elas,pret. mais-que-perfeito
recomeçarão,recomeçar,indicativo,eles/elas,futuro
recomeçariam,recomeçar,indicativo,eles/elas,condicional
articulo,articular,indicativo,eu,presente
articulei,articular,indicativo,eu,pretérito perfeito
articulava,articular,indicativo,eu,pretérito imperfeito
articulas,articular,indicativo,tu,presente
articulaste,articular,indicativo,tu,pretérito perfeito
articulavas,articular,indicativo,tu,pretérito imperfeito
articula,articular,indicativo,ele/ela,presente
articulou,articular,indicativo,ele/ela,pretérito perfeito
articulava,articular,indicativo,ele/ela,pretérito imperfeito
articulamos,articular,indicativo,nós,presente
articulámos / articulamos,articular,indicativo,nós,pretérito perfeito
articulávamos,articular,indicativo,nós,pretérito imperfeito
articulais,articular,indicativo,vós,presente
articulastes,articular,indicativo,vós,pretérito perfeito
articuláveis,articular,indicativo,vós,pretérito imperfeito
articulam,articular,indicativo,eles/elas,presente
articularam,articular,indicativo,eles/elas,pretérito perfeito
articulavam,articular,indicativo,eles/elas,pretérito imperfeito
articulara,articular,indicativo,eu,pret. mais-que-perfeito
articularei,articular,indicativo,eu,futuro
articularia,articular,indicativo,eu,condicional
articularas,articular,indicativo,tu,pret. mais-que-perfeito
articularás,articular,indicativo,tu,futuro
articularias,articular,indicativo,tu,condicional
articulara,articular,indicativo,ele/ela,pret. mais-que-perfeito
articulará,articular,indicativo,ele/ela,futuro
articularia,articular,indicativo,ele/ela,condicional
articuláramos,articular,indicativo,nós,pret. mais-que-perfeito
articularemos,articular,indicativo,nós,futuro
articularíamos,articular,indicativo,nós,condicional
articuláreis,articular,indicativo,vós,pret. mais-que-perfeito
articulareis,articular,indicativo,vós,futuro
articularíeis,articular,indicativo,vós,condicional
articularam,articular,indicativo,eles/elas,pret. mais-que-perfeito
articularão,articular,indicativo,eles/elas,futuro
articulariam,articular,indicativo,eles/elas,condicional
abrigo,abrigar,indicativo,eu,presente
abriguei,abrigar,indicativo,eu,pretérito perfeito
abrigava,abrigar,indicativo,eu,pretérito imperfeito
abrigas,abrigar,indicativo,tu,presente
abrigaste,abrigar,indicativo,tu,pretérito perfeito
abrigavas,abrigar,indicativo,tu,pretérito imperfeito
abriga,abrigar,indicativo,ele/ela,presente
abrigou,abrigar,indicativo,ele/ela,pretérito perfeito
abrigava,abrigar,indicativo,ele/ela,pretérito imperfeito
abrigamos,abrigar,indicativo,nós,presente
abrigámos / abrigamos,abrigar,indicativo,nós,pretérito perfeito
abrigávamos,abrigar,indicativo,nós,pretérito imperfeito
abrigais,abrigar,indicativo,vós,presente
abrigastes,abrigar,indicativo,vós,pretérito perfeito
abrigáveis,abrigar,indicativo,vós,pretérito imperfeito
abrigam,abrigar,indicativo,eles/elas,presente
abrigaram,abrigar,indicativo,eles/elas,pretérito perfeito
abrigavam,abrigar,indicativo,eles/elas,pretérito imperfeito
abrigara,abrigar,indicativo,eu,pret. mais-que-perfeito
abrigarei,abrigar,indicativo,eu,futuro
abrigaria,abrigar,indicativo,eu,condicional
abrigaras,abrigar,indicativo,tu,pret. mais-que-perfeito
abrigarás,abrigar,indicativo,tu,futuro
abrigarias,abrigar,indicativo,tu,condicional
abrigara,abrigar,indicativo,ele/ela,pret. mais-que-perfeito
abrigará,abrigar,indicativo,ele/ela,futuro
abrigaria,abrigar,indicativo,ele/ela,condicional
abrigáramos,abrigar,indicativo,nós,pret. mais-que-perfeito
abrigaremos,abrigar,indicativo,nós,futuro
abrigaríamos,abrigar,indicativo,nós,condicional
abrigáreis,abrigar,indicativo,vós,pret. mais-que-perfeito
abrigareis,abrigar,indicativo,vós,futuro
abrigaríeis,abrigar,indicativo,vós,condicional
abrigaram,abrigar,indicativo,eles/elas,pret. mais-que-perfeito
abrigarão,abrigar,indicativo,eles/elas,futuro
abrigariam,abrigar,indicativo,eles/elas,condicional
suspiro,suspirar,indicativo,eu,presente
suspirei,suspirar,indicativo,eu,pretérito perfeito
suspirava,suspirar,indicativo,eu,pretérito imperfeito
suspiras,suspirar,indicativo,tu,presente
suspiraste,suspirar,indicativo,tu,pretérito perfeito
suspiravas,suspirar,indicativo,tu,pretérito imperfeito
suspira,suspirar,indicativo,ele/ela,presente
suspirou,suspirar,indicativo,ele/ela,pretérito perfeito
suspirava,suspirar,indicativo,ele/ela,pretérito imperfeito
suspiramos,suspirar,indicativo,nós,presente
suspirámos / suspiramos,suspirar,indicativo,nós,pretérito perfeito
suspirávamos,suspirar,indicativo,nós,pretérito imperfeito
suspirais,suspirar,indicativo,vós,presente
suspirastes,suspirar,indicativo,vós,pretérito perfeito
suspiráveis,suspirar,indicativo,vós,pretérito imperfeito
suspiram,suspirar,indicativo,eles/elas,presente
suspiraram,suspirar,indicativo,eles/elas,pretérito perfeito
suspiravam,suspirar,indicativo,eles/elas,pretérito imperfeito
suspirara,suspirar,indicativo,eu,pret. mais-que-perfeito
suspirarei,suspirar,indicativo,eu,futuro
suspiraria,suspirar,indicativo,eu,condicional
suspiraras,suspirar,indicativo,tu,pret. mais-que-perfeito
suspirarás,suspirar,indicativo,tu,futuro
suspirarias,suspirar,indicativo,tu,condicional
suspirara,suspirar,indicativo,ele/ela,pret. mais-que-perfeito
suspirará,suspirar,indicativo,ele/ela,futuro
suspiraria,suspirar,indicativo,ele/ela,condicional
suspiráramos,suspirar,indicativo,nós,pret. mais-que-perfeito
suspiraremos,suspirar,indicativo,nós,futuro
suspiraríamos,suspirar,indicativo,nós,condicional
suspiráreis,suspirar,indicativo,vós,pret. mais-que-perfeito
suspirareis,suspirar,indicativo,vós,futuro
suspiraríeis,suspirar,indicativo,vós,condicional
suspiraram,suspirar,indicativo,eles/elas,pret. mais-que-perfeito
suspirarão,suspirar,indicativo,eles/elas,futuro
suspirariam,suspirar,indicativo,eles/elas,condicional
testo,testar,indicativo,eu,presente
testei,testar,indicativo,eu,pretérito perfeito
testava,testar,indicativo,eu,pretérito imperfeito
testas,testar,indicativo,tu,presente
testaste,testar,indicativo,tu,pretérito perfeito
testavas,testar,indicativo,tu,pretérito imperfeito
testa,testar,indicativo,ele/ela,presente
testou,testar,indicativo,ele/ela,pretérito perfeito
testava,testar,indicativo,ele/ela,pretérito imperfeito
testamos,testar,indicativo,nós,presente
testámos / testamos,testar,indicativo,nós,pretérito perfeito
testávamos,testar,indicativo,nós,pretérito imperfeito
testais,testar,indicativo,vós,presente
testastes,testar,indicativo,vós,pretérito perfeito
testáveis,testar,indicativo,vós,pretérito imperfeito
testam,testar,indicativo,eles/elas,presente
testaram,testar,indicativo,eles/elas,pretérito perfeito
testavam,testar,indicativo,eles/elas,pretérito imperfeito
testara,testar,indicativo,eu,pret. mais-que-perfeito
testarei,testar,indicativo,eu,futuro
testaria,testar,indicativo,eu,condicional
testaras,testar,indicativo,tu,pret. mais-que-perfeito
testarás,testar,indicativo,tu,futuro
testarias,testar,indicativo,tu,condicional
testara,testar,indicativo,ele/ela,pret. mais-que-perfeito
testará,testar,indicativo,ele/ela,futuro
testaria,testar,indicativo,ele/ela,condicional
testáramos,testar,indicativo,nós,pret. mais-que-perfeito
testaremos,testar,indicativo,nós,futuro
testaríamos,testar,indicativo,nós,condicional
testáreis,testar,indicativo,vós,pret. mais-que-perfeito
testareis,testar,indicativo,vós,futuro
testaríeis,testar,indicativo,vós,condicional
testaram,testar,indicativo,eles/elas,pret. mais-que-perfeito
testarão,testar,indicativo,eles/elas,futuro
testariam,testar,indicativo,eles/elas,condicional
compareço,comparecer,indicativo,eu,presente
compareci,comparecer,indicativo,eu,pretérito perfeito
comparecia,comparecer,indicativo,eu,pretérito imperfeito
compareces,comparecer,indicativo,tu,presente
compareceste,comparecer,indicativo,tu,pretérito perfeito
comparecias,comparecer,indicativo,tu,pretérito imperfeito
comparece,comparecer,indicativo,ele/ela,presente
compareceu,comparecer,indicativo,ele/ela,pretérito perfeito
comparecia,comparecer,indicativo,ele/ela,pretérito imperfeito
comparecemos,comparecer,indicativo,nós,presente
comparecemos,comparecer,indicativo,nós,pretérito perfeito
comparecíamos,comparecer,indicativo,nós,pretérito imperfeito
compareceis,comparecer,indicativo,vós,presente
comparecestes,comparecer,indicativo,vós,pretérito perfeito
comparecíeis,comparecer,indicativo,vós,pretérito imperfeito
comparecem,comparecer,indicativo,eles/elas,presente
compareceram,comparecer,indicativo,eles/elas,pretérito perfeito
compareciam,comparecer,indicativo,eles/elas,pretérito imperfeito
comparecera,comparecer,indicativo,eu,pret. mais-que-perfeito
comparecerei,comparecer,indicativo,eu,futuro
compareceria,comparecer,indicativo,eu,condicional
compareceras,comparecer,indicativo,tu,pret. mais-que-perfeito
comparecerás,comparecer,indicativo,tu,futuro
comparecerias,comparecer,indicativo,tu,condicional
comparecera,comparecer,indicativo,ele/ela,pret. mais-que-perfeito
comparecerá,comparecer,indicativo,ele/ela,futuro
compareceria,comparecer,indicativo,ele/ela,condicional
comparecêramos,comparecer,indicativo,nós,pret. mais-que-perfeito
compareceremos,comparecer,indicativo,nós,futuro
compareceríamos,comparecer,indicativo,nós,condicional
comparecêreis,comparecer,indicativo,vós,pret. mais-que-perfeito
comparecereis,comparecer,indicativo,vós,futuro
compareceríeis,comparecer,indicativo,vós,condicional
compareceram,comparecer,indicativo,eles/elas,pret. mais-que-perfeito
comparecerão,comparecer,indicativo,eles/elas,futuro
compareceriam,comparecer,indicativo,eles/elas,condicional
interrogo,interrogar,indicativo,eu,presente
interroguei,interrogar,indicativo,eu,pretérito perfeito
interrogava,interrogar,indicativo,eu,pretérito imperfeito
interrogas,interrogar,indicativo,tu,presente
interrogaste,interrogar,indicativo,tu,pretérito perfeito
interrogavas,interrogar,indicativo,tu,pretérito imperfeito
interroga,interrogar,indicativo,ele/ela,presente
interrogou,interrogar,indicativo,ele/ela,pretérito perfeito
interrogava,interrogar,indicativo,ele/ela,pretérito imperfeito
interrogamos,interrogar,indicativo,nós,presente
interrogámos / interrogamos,interrogar,indicativo,nós,pretérito perfeito
interrogávamos,interrogar,indicativo,nós,pretérito imperfeito
interrogais,interrogar,indicativo,vós,presente
interrogastes,interrogar,indicativo,vós,pretérito perfeito
interrogáveis,interrogar,indicativo,vós,pretérito imperfeito
interrogam,interrogar,indicativo,eles/elas,presente
interrogaram,interrogar,indicativo,eles/elas,pretérito perfeito
interrogavam,interrogar,indicativo,eles/elas,pretérito imperfeito
interrogara,interrogar,indicativo,eu,pret. mais-que-perfeito
interrogarei,interrogar,indicativo,eu,futuro
interrogaria,interrogar,indicativo,eu,condicional
interrogaras,interrogar,indicativo,tu,pret. mais-que-perfeito
interrogarás,interrogar,indicativo,tu,futuro
interrogarias,interrogar,indicativo,tu,condicional
interrogara,interrogar,indicativo,ele/ela,pret. mais-que-perfeito
interrogará,interrogar,indicativo,ele/ela,futuro
interrogaria,interrogar,indicativo,ele/ela,condicional
interrogáramos,interrogar,indicativo,nós,pret. mais-que-perfeito
interrogaremos,interrogar,indicativo,nós,futuro
interrogaríamos,interrogar,indicativo,nós,condicional
interrogáreis,interrogar,indicativo,vós,pret. mais-que-perfeito
interrogareis,interrogar,indicativo,vós,futuro
interrogaríeis,interrogar,indicativo,vós,condicional
interrogaram,interrogar,indicativo,eles/elas,pret. mais-que-perfeito
interrogarão,interrogar,indicativo,eles/elas,futuro
interrogariam,interrogar,indicativo,eles/elas,condicional
perturbo,perturbar,indicativo,eu,presente
perturbei,perturbar,indicativo,eu,pretérito perfeito
perturbava,perturbar,indicativo,eu,pretérito imperfeito
perturbas,perturbar,indicativo,tu,presente
perturbaste,perturbar,indicativo,tu,pretérito perfeito
perturbavas,perturbar,indicativo,tu,pretérito imperfeito
perturba,perturbar,indicativo,ele/ela,presente
perturbou,perturbar,indicativo,ele/ela,pretérito perfeito
perturbava,perturbar,indicativo,ele/ela,pretérito imperfeito
perturbamos,perturbar,indicativo,nós,presente
perturbámos / perturbamos,perturbar,indicativo,nós,pretérito perfeito
perturbávamos,perturbar,indicativo,nós,pretérito imperfeito
perturbais,perturbar,indicativo,vós,presente
perturbastes,perturbar,indicativo,vós,pretérito perfeito
perturbáveis,perturbar,indicativo,vós,pretérito imperfeito
perturbam,perturbar,indicativo,eles/elas,presente
perturbaram,perturbar,indicativo,eles/elas,pretérito perfeito
perturbavam,perturbar,indicativo,eles/elas,pretérito imperfeito
perturbara,perturbar,indicativo,eu,pret. mais-que-perfeito
perturbarei,perturbar,indicativo,eu,futuro
perturbaria,perturbar,indicativo,eu,condicional
perturbaras,perturbar,indicativo,tu,pret. mais-que-perfeito
perturbarás,perturbar,indicativo,tu,futuro
perturbarias,perturbar,indicativo,tu,condicional
perturbara,perturbar,indicativo,ele/ela,pret. mais-que-perfeito
perturbará,perturbar,indicativo,ele/ela,futuro
perturbaria,perturbar,indicativo,ele/ela,condicional
perturbáramos,perturbar,indicativo,nós,pret. mais-que-perfeito
perturbaremos,perturbar,indicativo,nós,futuro
perturbaríamos,perturbar,indicativo,nós,condicional
perturbáreis,perturbar,indicativo,vós,pret. mais-que-perfeito
perturbareis,perturbar,indicativo,vós,futuro
perturbaríeis,perturbar,indicativo,vós,condicional
perturbaram,perturbar,indicativo,eles/elas,pret. mais-que-perfeito
perturbarão,perturbar,indicativo,eles/elas,futuro
perturbariam,perturbar,indicativo,eles/elas,condicional
caço,caçar,indicativo,eu,presente
cacei,caçar,indicativo,eu,pretérito perfeito
caçava,caçar,indicativo,eu,pretérito imperfeito
caças,caçar,indicativo,tu,presente
caçaste,caçar,indicativo,tu,pretérito perfeito
caçavas,caçar,indicativo,tu,pretérito imperfeito
caça,caçar,indicativo,ele/ela,presente
caçou,caçar,indicativo,ele/ela,pretérito perfeito
caçava,caçar,indicativo,ele/ela,pretérito imperfeito
caçamos,caçar,indicativo,nós,presente
caçámos / caçamos,caçar,indicativo,nós,pretérito perfeito
caçávamos,caçar,indicativo,nós,pretérito imperfeito
caçais,caçar,indicativo,vós,presente
caçastes,caçar,indicativo,vós,pretérito perfeito
caçáveis,caçar,indicativo,vós,pretérito imperfeito
caçam,caçar,indicativo,eles/elas,presente
caçaram,caçar,indicativo,eles/elas,pretérito perfeito
caçavam,caçar,indicativo,eles/elas,pretérito imperfeito
caçara,caçar,indicativo,eu,pret. mais-que-perfeito
caçarei,caçar,indicativo,eu,futuro
caçaria,caçar,indicativo,eu,condicional
caçaras,caçar,indicativo,tu,pret. mais-que-perfeito
caçarás,caçar,indicativo,tu,futuro
caçarias,caçar,indicativo,tu,condicional
caçara,caçar,indicativo,ele/ela,pret. mais-que-perfeito
caçará,caçar,indicativo,ele/ela,futuro
caçaria,caçar,indicativo,ele/ela,condicional
caçáramos,caçar,indicativo,nós,pret. mais-que-perfeito
caçaremos,caçar,indicativo,nós,futuro
caçaríamos,caçar,indicativo,nós,condicional
caçáreis,caçar,indicativo,vós,pret. mais-que-perfeito
caçareis,caçar,indicativo,vós,futuro
caçaríeis,caçar,indicativo,vós,condicional
caçaram,caçar,indicativo,eles/elas,pret. mais-que-perfeito
caçarão,caçar,indicativo,eles/elas,futuro
caçariam,caçar,indicativo,eles/elas,condicional
distraio,distrair,indicativo,eu,presente
distraí,distrair,indicativo,eu,pretérito perfeito
distraía,distrair,indicativo,eu,pretérito imperfeito
distrais,distrair,indicativo,tu,presente
distraíste,distrair,indicativo,tu,pretérito perfeito
distraías,distrair,indicativo,tu,pretérito imperfeito
distrai,distrair,indicativo,ele/ela,presente
distraiu,distrair,indicativo,ele/ela,pretérito perfeito
distraía,distrair,indicativo,ele/ela,pretérito imperfeito
distraímos,distrair,indicativo,nós,presente
distraímos,distrair,indicativo,nós,pretérito perfeito
distraíamos,distrair,indicativo,nós,pretérito imperfeito
distraís,distrair,indicativo,vós,presente
distraístes,distrair,indicativo,vós,pretérito perfeito
distraíeis,distrair,indicativo,vós,pretérito imperfeito
distraem,distrair,indicativo,eles/elas,presente
distraíram,distrair,indicativo,eles/elas,pretérito perfeito
distraíam,distrair,indicativo,eles/elas,pretérito imperfeito
distraíra,distrair,indicativo,eu,pret. mais-que-perfeito
distrairei,distrair,indicativo,eu,futuro
distrairia,distrair,indicativo,eu,condicional
distraíras,distrair,indicativo,tu,pret. mais-que-perfeito
distrairás,distrair,indicativo,tu,futuro
distrairias,distrair,indicativo,tu,condicional
distraíra,distrair,indicativo,ele/ela,pret. mais-que-perfeito
distrairá,distrair,indicativo,ele/ela,futuro
distrairia,distrair,indicativo,ele/ela,condicional
distraíramos,distrair,indicativo,nós,pret. mais-que-perfeito
distrairemos,distrair,indicativo,nós,futuro
distrairíamos,distrair,indicativo,nós,condicional
distraíreis,distrair,indicativo,vós,pret. mais-que-perfeito
distraireis,distrair,indicativo,vós,futuro
distrairíeis,distrair,indicativo,vós,condicional
distraíram,distrair,indicativo,eles/elas,pret. mais-que-perfeito
distrairão,distrair,indicativo,eles/elas,futuro
distrairiam,distrair,indicativo,eles/elas,condicional
ajusto,ajustar,indicativo,eu,presente
ajustei,ajustar,indicativo,eu,pretérito perfeito
ajustava,ajustar,indicativo,eu,pretérito imperfeito
ajustas,ajustar,indicativo,tu,presente
ajustaste,ajustar,indicativo,tu,pretérito perfeito
ajustavas,ajustar,indicativo,tu,pretérito imperfeito
ajusta,ajustar,indicativo,ele/ela,presente
ajustou,ajustar,indicativo,ele/ela,pretérito perfeito
ajustava,ajustar,indicativo,ele/ela,pretérito imperfeito
ajustamos,ajustar,indicativo,nós,presente
ajustámos / ajustamos,ajustar,indicativo,nós,pretérito perfeito
ajustávamos,ajustar,indicativo,nós,pretérito imperfeito
ajustais,ajustar,indicativo,vós,presente
ajustastes,ajustar,indicativo,vós,pretérito perfeito
ajustáveis,ajustar,indicativo,vós,pretérito imperfeito
ajustam,ajustar,indicativo,eles/elas,presente
ajustaram,ajustar,indicativo,eles/elas,pretérito perfeito
ajustavam,ajustar,indicativo,eles/elas,pretérito imperfeito
ajustara,ajustar,indicativo,eu,pret. mais-que-perfeito
ajustarei,ajustar,indicativo,eu,futuro
ajustaria,ajustar,indicativo,eu,condicional
ajustaras,ajustar,indicativo,tu,pret. mais-que-perfeito
ajustarás,ajustar,indicativo,tu,futuro
ajustarias,ajustar,indicativo,tu,condicional
ajustara,ajustar,indicativo,ele/ela,pret. mais-que-perfeito
ajustará,ajustar,indicativo,ele/ela,futuro
ajustaria,ajustar,indicativo,ele/ela,condicional
ajustáramos,ajustar,indicativo,nós,pret. mais-que-perfeito
ajustaremos,ajustar,indicativo,nós,futuro
ajustaríamos,ajustar,indicativo,nós,condicional
ajustáreis,ajustar,indicativo,vós,pret. mais-que-perfeito
ajustareis,ajustar,indicativo,vós,futuro
ajustaríeis,ajustar,indicativo,vós,condicional
ajustaram,ajustar,indicativo,eles/elas,pret. mais-que-perfeito
ajustarão,ajustar,indicativo,eles/elas,futuro
ajustariam,ajustar,indicativo,eles/elas,condicional
vibro,vibrar,indicativo,eu,presente
vibrei,vibrar,indicativo,eu,pretérito perfeito
vibrava,vibrar,indicativo,eu,pretérito imperfeito
vibras,vibrar,indicativo,tu,presente
vibraste,vibrar,indicativo,tu,pretérito perfeito
vibravas,vibrar,indicativo,tu,pretérito imperfeito
vibra,vibrar,indicativo,ele/ela,presente
vibrou,vibrar,indicativo,ele/ela,pretérito perfeito
vibrava,vibrar,indicativo,ele/ela,pretérito imperfeito
vibramos,vibrar,indicativo,nós,presente
vibrámos / vibramos,vibrar,indicativo,nós,pretérito perfeito
vibrávamos,vibrar,indicativo,nós,pretérito imperfeito
vibrais,vibrar,indicativo,vós,presente
vibrastes,vibrar,indicativo,vós,pretérito perfeito
vibráveis,vibrar,indicativo,vós,pretérito imperfeito
vibram,vibrar,indicativo,eles/elas,presente
vibraram,vibrar,indicativo,eles/elas,pretérito perfeito
vibravam,vibrar,indicativo,eles/elas,pretérito imperfeito
vibrara,vibrar,indicativo,eu,pret. mais-que-perfeito
vibrarei,vibrar,indicativo,eu,futuro
vibraria,vibrar,indicativo,eu,condicional
vibraras,vibrar,indicativo,tu,pret. mais-que-perfeito
vibrarás,vibrar,indicativo,tu,futuro
vibrarias,vibrar,indicativo,tu,condicional
vibrara,vibrar,indicativo,ele/ela,pret. mais-que-perfeito
vibrará,vibrar,indicativo,ele/ela,futuro
vibraria,vibrar,indicativo,ele/ela,condicional
vibráramos,vibrar,indicativo,nós,pret. mais-que-perfeito
vibraremos,vibrar,indicativo,nós,futuro
vibraríamos,vibrar,indicativo,nós,condicional
vibráreis,vibrar,indicativo,vós,pret. mais-que-perfeito
vibrareis,vibrar,indicativo,vós,futuro
vibraríeis,vibrar,indicativo,vós,condicional
vibraram,vibrar,indicativo,eles/elas,pret. mais-que-perfeito
vibrarão,vibrar,indicativo,eles/elas,futuro
vibrariam,vibrar,indicativo,eles/elas,condicional
piso,pisar,indicativo,eu,presente
pisei,pisar,indicativo,eu,pretérito perfeito
pisava,pisar,indicativo,eu,pretérito imperfeito
pisas,pisar,indicativo,tu,presente
pisaste,pisar,indicativo,tu,pretérito perfeito
pisavas,pisar,indicativo,tu,pretérito imperfeito
pisa,pisar,indicativo,ele/ela,presente
pisou,pisar,indicativo,ele/ela,pretérito perfeito
pisava,pisar,indicativo,ele/ela,pretérito imperfeito
pisamos,pisar,indicativo,nós,presente
pisámos / pisamos,pisar,indicativo,nós,pretérito perfeito
pisávamos,pisar,indicativo,nós,pretérito imperfeito
pisais,pisar,indicativo,vós,presente
pisastes,pisar,indicativo,vós,pretérito perfeito
pisáveis,pisar,indicativo,vós,pretérito imperfeito
pisam,pisar,indicativo,eles/elas,presente
pisaram,pisar,indicativo,eles/elas,pretérito perfeito
pisavam,pisar,indicativo,eles/elas,pretérito imperfeito
pisara,pisar,indicativo,eu,pret. mais-que-perfeito
pisarei,pisar,indicativo,eu,futuro
pisaria,pisar,indicativo,eu,condicional
pisaras,pisar,indicativo,tu,pret. mais-que-perfeito
pisarás,pisar,indicativo,tu,futuro
pisarias,pisar,indicativo,tu,condicional
pisara,pisar,indicativo,ele/ela,pret. mais-que-perfeito
pisará,pisar,indicativo,ele/ela,futuro
pisaria,pisar,indicativo,ele/ela,condicional
pisáramos,pisar,indicativo,nós,pret. mais-que-perfeito
pisaremos,pisar,indicativo,nós,futuro
pisaríamos,pisar,indicativo,nós,condicional
pisáreis,pisar,indicativo,vós,pret. mais-que-perfeito
pisareis,pisar,indicativo,vós,futuro
pisaríeis,pisar,indicativo,vós,condicional
pisaram,pisar,indicativo,eles/elas,pret. mais-que-perfeito
pisarão,pisar,indicativo,eles/elas,futuro
pisariam,pisar,indicativo,eles/elas,condicional
coincido,coincidir,indicativo,eu,presente
coincidi,coincidir,indicativo,eu,pretérito perfeito
coincidia,coincidir,indicativo,eu,pretérito imperfeito
coincides,coincidir,indicativo,tu,presente
coincidiste,coincidir,indicativo,tu,pretérito perfeito
coincidias,coincidir,indicativo,tu,pretérito imperfeito
coincide,coincidir,indicativo,ele/ela,presente
coincidiu,coincidir,indicativo,ele/ela,pretérito perfeito
coincidia,coincidir,indicativo,ele/ela,pretérito imperfeito
coincidimos,coincidir,indicativo,nós,presente
coincidimos,coincidir,indicativo,nós,pretérito perfeito
coincidíamos,coincidir,indicativo,nós,pretérito imperfeito
