conj,infinitive,mode,pess,time
ressaltaras,ressaltar,indicativo,tu,pret. mais-que-perfeito
ressaltarás,ressaltar,indicativo,tu,futuro
ressaltarias,ressaltar,indicativo,tu,condicional
ressaltara,ressaltar,indicativo,ele/ela,pret. mais-que-perfeito
ressaltará,ressaltar,indicativo,ele/ela,futuro
ressaltaria,ressaltar,indicativo,ele/ela,condicional
ressaltáramos,ressaltar,indicativo,nós,pret. mais-que-perfeito
ressaltaremos,ressaltar,indicativo,nós,futuro
ressaltaríamos,ressaltar,indicativo,nós,condicional
ressaltáreis,ressaltar,indicativo,vós,pret. mais-que-perfeito
ressaltareis,ressaltar,indicativo,vós,futuro
ressaltaríeis,ressaltar,indicativo,vós,condicional
ressaltaram,ressaltar,indicativo,eles/elas,pret. mais-que-perfeito
ressaltarão,ressaltar,indicativo,eles/elas,futuro
ressaltariam,ressaltar,indicativo,eles/elas,condicional
destino,destinar,indicativo,eu,presente
destinei,destinar,indicativo,eu,pretérito perfeito
destinava,destinar,indicativo,eu,pretérito imperfeito
destinas,destinar,indicativo,tu,presente
destinaste,destinar,indicativo,tu,pretérito perfeito
destinavas,destinar,indicativo,tu,pretérito imperfeito
destina,destinar,indicativo,ele/ela,presente
destinou,destinar,indicativo,ele/ela,pretérito perfeito
destinava,destinar,indicativo,ele/ela,pretérito imperfeito
destinamos,destinar,indicativo,nós,presente
destinámos / destinamos,destinar,indicativo,nós,pretérito perfeito
destinávamos,destinar,indicativo,nós,pretérito imperfeito
destinais,destinar,indicativo,vós,presente
destinastes,destinar,indicativo,vós,pretérito perfeito
destináveis,destinar,indicativo,vós,pretérito imperfeito
destinam,destinar,indicativo,eles/elas,presente
destinaram,destinar,indicativo,eles/elas,pretérito perfeito
destinavam,destinar,indicativo,eles/elas,pretérito imperfeito
destinara,destinar,indicativo,eu,pret. mais-que-perfeito
destinarei,destinar,indicativo,eu,futuro
destinaria,destinar,indicativo,eu,condicional
destinaras,destinar,indicativo,tu,pret. mais-que-perfeito
destinarás,destinar,indicativo,tu,futuro
destinarias,destinar,indicativo,tu,condicional
destinara,destinar,indicativo,ele/ela,pret. mais-que-perfeito
destinará,destinar,indicativo,ele/ela,futuro
destinaria,destinar,indicativo,ele/ela,condicional
destináramos,destinar,indicativo,nós,pret. mais-que-perfeito
destinaremos,destinar,indicativo,nós,futuro
destinaríamos,destinar,indicativo,nós,condicional
destináreis,destinar,indicativo,vós,pret. mais-que-perfeito
destinareis,destinar,indicativo,vós,futuro
destinaríeis,destinar,indicativo,vós,condicional
destinaram,destinar,indicativo,eles/elas,pret. mais-que-perfeito
destinarão,destinar,indicativo,eles/elas,futuro
destinariam,destinar,indicativo,eles/elas,condicional
retorno,retornar,indicativo,eu,presente
retornei,retornar,indicativo,eu,pretérito perfeito
retornava,retornar,indicativo,eu,pretérito imperfeito
retornas,retornar,indicativo,tu,presente
retornaste,retornar,indicativo,tu,pretérito perfeito
retornavas,retornar,indicativo,tu,pretérito imperfeito
retorna,retornar,indicativo,ele/ela,presente
retornou,retornar,indicativo,ele/ela,pretérito perfeito
retornava,retornar,indicativo,ele/ela,pretérito imperfeito
retornamos,retornar,indicativo,nós,presente
retornámos / retornamos,retornar,indicativo,nós,pretérito perfeito
retornávamos,retornar,indicativo,nós,pretérito imperfeito
retornais,retornar,indicativo,vós,presente
retornastes,retornar,indicativo,vós,pretérito perfeito
retornáveis,retornar,indicativo,vós,pretérito imperfeito
retornam,retornar,indicativo,eles/elas,presente
retornaram,retornar,indicativo,eles/elas,pretérito perfeito
retornavam,retornar,indicativo,eles/elas,pretérito imperfeito
retornara,retornar,indicativo,eu,pret. mais-que-perfeito
retornarei,retornar,indicativo,eu,futuro
retornaria,retornar,indicativo,eu,condicional
retornaras,retornar,indicativo,tu,pret. mais-que-perfeito
retornarás,retornar,indicativo,tu,futuro
retornarias,retornar,indicativo,tu,condicional
retornara,retornar,indicativo,ele/ela,pret. mais-que-perfeito
retornará,retornar,indicativo,ele/ela,futuro
retornaria,retornar,indicativo,ele/ela,condicional
retornáramos,retornar,indicativo,nós,pret. mais-que-perfeito
retornaremos,retornar,indicativo,nós,futuro
retornaríamos,retornar,indicativo,nós,condicional
retornáreis,retornar,indicativo,vós,pret. mais-que-perfeito
retornareis,retornar,indicativo,vós,futuro
retornaríeis,retornar,indicativo,vós,condicional
retornaram,retornar,indicativo,eles/elas,pret. mais-que-perfeito
retornarão,retornar,indicativo,eles/elas,futuro
retornariam,retornar,indicativo,eles/elas,condicional
concebo,conceber,indicativo,eu,presente
concebi,conceber,indicativo,eu,pretérito perfeito
concebia,conceber,indicativo,eu,pretérito imperfeito
concebes,conceber,indicativo,tu,presente
concebeste,conceber,indicativo,tu,pretérito perfeito
concebias,conceber,indicativo,tu,pretérito imperfeito
concebe,conceber,indicativo,ele/ela,presente
concebeu,conceber,indicativo,ele/ela,pretérito perfeito
concebia,conceber,indicativo,ele/ela,pretérito imperfeito
concebemos,conceber,indicativo,nós,presente
concebemos,conceber,indicativo,nós,pretérito perfeito
concebíamos,conceber,indicativo,nós,pretérito imperfeito
concebeis,conceber,indicativo,vós,presente
concebestes,conceber,indicativo,vós,pretérito perfeito
concebíeis,conceber,indicativo,vós,pretérito imperfeito
concebem,conceber,indicativo,eles/elas,presente
conceberam,conceber,indicativo,eles/elas,pretérito perfeito
concebiam,conceber,indicativo,eles/elas,pretérito imperfeito
concebera,conceber,indicativo,eu,pret. mais-que-perfeito
conceberei,conceber,indicativo,eu,futuro
conceberia,conceber,indicativo,eu,condicional
conceberas,conceber,indicativo,tu,pret. mais-que-perfeito
conceberás,conceber,indicativo,tu,futuro
conceberias,conceber,indicativo,tu,condicional
concebera,conceber,indicativo,ele/ela,pret. mais-que-perfeito
conceberá,conceber,indicativo,ele/ela,futuro
conceberia,conceber,indicativo,ele/ela,condicional
concebêramos,conceber,indicativo,nós,pret. mais-que-perfeito
conceberemos,conceber,indicativo,nós,futuro
conceberíamos,conceber,indicativo,nós,condicional
concebêreis,conceber,indicativo,vós,pret. mais-que-perfeito
concebereis,conceber,indicativo,vós,futuro
conceberíeis,conceber,indicativo,vós,condicional
conceberam,conceber,indicativo,eles/elas,pret. mais-que-perfeito
conceberão,conceber,indicativo,eles/elas,futuro
conceberiam,conceber,indicativo,eles/elas,condicional
aprecio,apreciar,indicativo,eu,presente
apreciei,apreciar,indicativo,eu,pretérito perfeito
apreciava,apreciar,indicativo,eu,pretérito imperfeito
aprecias,apreciar,indicativo,tu,presente
apreciaste,apreciar,indicativo,tu,pretérito perfeito
apreciavas,apreciar,indicativo,tu,pretérito imperfeito
aprecia,apreciar,indicativo,ele/ela,presente
apreciou,apreciar,indicativo,ele/ela,pretérito perfeito
apreciava,apreciar,indicativo,ele/ela,pretérito imperfeito
apreciamos,apreciar,indicativo,nós,presente
apreciámos / apreciamos,apreciar,indicativo,nós,pretérito perfeito
apreciávamos,apreciar,indicativo,nós,pretérito imperfeito
apreciais,apreciar,indicativo,vós,presente
apreciastes,apreciar,indicativo,vós,pretérito perfeito
apreciáveis,apreciar,indicativo,vós,pretérito imperfeito
apreciam,apreciar,indicativo,eles/elas,presente
apreciaram,apreciar,indicativo,eles/elas,pretérito perfeito
apreciavam,apreciar,indicativo,eles/elas,pretérito imperfeito
apreciara,apreciar,indicativo,eu,pret. mais-que-perfeito
apreciarei,apreciar,indicativo,eu,futuro
apreciaria,apreciar,indicativo,eu,condicional
apreciaras,apreciar,indicativo,tu,pret. mais-que-perfeito
apreciarás,apreciar,indicativo,tu,futuro
apreciarias,apreciar,indicativo,tu,condicional
apreciara,apreciar,indicativo,ele/ela,pret. mais-que-perfeito
apreciará,apreciar,indicativo,ele/ela,futuro
apreciaria,apreciar,indicativo,ele/ela,condicional
apreciáramos,apreciar,indicativo,nós,pret. mais-que-perfeito
apreciaremos,apreciar,indicativo,nós,futuro
apreciaríamos,apreciar,indicativo,nós,condicional
apreciáreis,apreciar,indicativo,vós,pret. mais-que-perfeito
apreciareis,apreciar,indicativo,vós,futuro
apreciaríeis,apreciar,indicativo,vós,condicional
apreciaram,apreciar,indicativo,eles/elas,pret. mais-que-perfeito
apreciarão,apreciar,indicativo,eles/elas,futuro
apreciariam,apreciar,indicativo,eles/elas,condicional
argumento,argumentar,indicativo,eu,presente
argumentei,argumentar,indicativo,eu,pretérito perfeito
argumentava,argumentar,indicativo,eu,pretérito imperfeito
argumentas,argumentar,indicativo,tu,presente
argumentaste,argumentar,indicativo,tu,pretérito perfeito
argumentavas,argumentar,indicativo,tu,pretérito imperfeito
argumenta,argumentar,indicativo,ele/ela,presente
argumentou,argumentar,indicativo,ele/ela,pretérito perfeito
argumentava,argumentar,indicativo,ele/ela,pretérito imperfeito
argumentamos,argumentar,indicativo,nós,presente
argumentámos / argumentamos,argumentar,indicativo,nós,pretérito perfeito
argumentávamos,argumentar,indicativo,nós,pretérito imperfeito
argumentais,argumentar,indicativo,vós,presente
argumentastes,argumentar,indicativo,vós,pretérito perfeito
argumentáveis,argumentar,indicativo,vós,pretérito imperfeito
argumentam,argumentar,indicativo,eles/elas,presente
argumentaram,argumentar,indicativo,eles/elas,pretérito perfeito
argumentavam,argumentar,indicativo,eles/elas,pretérito imperfeito
argumentara,argumentar,indicativo,eu,pret. mais-que-perfeito
argumentarei,argumentar,indicativo,eu,futuro
argumentaria,argumentar,indicativo,eu,condicional
argumentaras,argumentar,indicativo,tu,pret. mais-que-perfeito
argumentarás,argumentar,indicativo,tu,futuro
argumentarias,argumentar,indicativo,tu,condicional
argumentara,argumentar,indicativo,ele/ela,pret. mais-que-perfeito
argumentará,argumentar,indicativo,ele/ela,futuro
argumentaria,argumentar,indicativo,ele/ela,condicional
argumentáramos,argumentar,indicativo,nós,pret. mais-que-perfeito
argumentaremos,argumentar,indicativo,nós,futuro
argumentaríamos,argumentar,indicativo,nós,condicional
argumentáreis,argumentar,indicativo,vós,pret. mais-que-perfeito
argumentareis,argumentar,indicativo,vós,futuro
argumentaríeis,argumentar,indicativo,vós,condicional
argumentaram,argumentar,indicativo,eles/elas,pret. mais-que-perfeito
argumentarão,argumentar,indicativo,eles/elas,futuro
argumentariam,argumentar,indicativo,eles/elas,condicional
recuo,recuar,indicativo,eu,presente
recuei,recuar,indicativo,eu,pretérito perfeito
recuava,recuar,indicativo,eu,pretérito imperfeito
recuas,recuar,indicativo,tu,presente
recuaste,recuar,indicativo,tu,pretérito perfeito
recuavas,recuar,indicativo,tu,pretérito imperfeito
recua,recuar,indicativo,ele/ela,presente
recuou,recuar,indicativo,ele/ela,pretérito perfeito
recuava,recuar,indicativo,ele/ela,pretérito imperfeito
recuamos,recuar,indicativo,nós,presente
recuámos / recuamos,recuar,indicativo,nós,pretérito perfeito
recuávamos,recuar,indicativo,nós,pretérito imperfeito
recuais,recuar,indicativo,vós,presente
recuastes,recuar,indicativo,vós,pretérito perfeito
recuáveis,recuar,indicativo,vós,pretérito imperfeito
recuam,recuar,indicativo,eles/elas,presente
recuaram,recuar,indicativo,eles/elas,pretérito perfeito
recuavam,recuar,indicativo,eles/elas,pretérito imperfeito
recuara,recuar,indicativo,eu,pret. mais-que-perfeito
recuarei,recuar,indicativo,eu,futuro
recuaria,recuar,indicativo,eu,condicional
recuaras,recuar,indicativo,tu,pret. mais-que-perfeito
recuarás,recuar,indicativo,tu,futuro
recuarias,recuar,indicativo,tu,condicional
recuara,recuar,indicativo,ele/ela,pret. mais-que-perfeito
recuará,recuar,indicativo,ele/ela,futuro
recuaria,recuar,indicativo,ele/ela,condicional
recuáramos,recuar,indicativo,nós,pret. mais-que-perfeito
recuaremos,recuar,indicativo,nós,futuro
recuaríamos,recuar,indicativo,nós,condicional
recuáreis,recuar,indicativo,vós,pret. mais-que-perfeito
recuareis,recuar,indicativo,vós,futuro
recuaríeis,recuar,indicativo,vós,condicional
recuaram,recuar,indicativo,eles/elas,pret. mais-que-perfeito
recuarão,recuar,indicativo,eles/elas,futuro
recuariam,recuar,indicativo,eles/elas,condicional
confundo,confundir,indicativo,eu,presente
confundi,confundir,indicativo,eu,pretérito perfeito
confundia,confundir,indicativo,eu,pretérito imperfeito
confundes,confundir,indicativo,tu,presente
confundiste,confundir,indicativo,tu,pretérito perfeito
confundias,confundir,indicativo,tu,pretérito imperfeito
confunde,confundir,indicativo,ele/ela,presente
confundiu,confundir,indicativo,ele/ela,pretérito perfeito
confundia,confundir,indicativo,ele/ela,pretérito imperfeito
confundimos,confundir,indicativo,nós,presente
confundimos,confundir,indicativo,nós,pretérito perfeito
confundíamos,confundir,indicativo,nós,pretérito imperfeito
confundis,confundir,indicativo,vós,presente
confundistes,confundir,indicativo,vós,pretérito perfeito
confundíeis,confundir,indicativo,vós,pretérito imperfeito
confundem,confundir,indicativo,eles/elas,presente
confundiram,confundir,indicativo,eles/elas,pretérito perfeito
confundiam,confundir,indicativo,eles/elas,pretérito imperfeito
confundira,confundir,indicativo,eu,pret. mais-que-perfeito
confundirei,confundir,indicativo,eu,futuro
confundiria,confundir,indicativo,eu,condicional
confundiras,confundir,indicativo,tu,pret. mais-que-perfeito
confundirás,confundir,indicativo,tu,futuro
confundirias,confundir,indicativo,tu,condicional
confundira,confundir,indicativo,ele/ela,pret. mais-que-perfeito
confundirá,confundir,indicativo,ele/ela,futuro
confundiria,confundir,indicativo,ele/ela,condicional
confundíramos,confundir,indicativo,nós,pret. mais-que-perfeito
confundiremos,confundir,indicativo,nós,futuro
confundiríamos,confundir,indicativo,nós,condicional
confundíreis,confundir,indicativo,vós,pret. mais-que-perfeito
confundireis,confundir,indicativo,vós,futuro
confundiríeis,confundir,indicativo,vós,condicional
confundiram,confundir,indicativo,eles/elas,pret. mais-que-perfeito
confundirão,confundir,indicativo,eles/elas,futuro
confundiriam,confundir,indicativo,eles/elas,condicional
forço,forçar,indicativo,eu,presente
forcei,forçar,indicativo,eu,pretérito perfeito
forçava,forçar,indicativo,eu,pretérito imperfeito
forças,forçar,indicativo,tu,presente
forçaste,forçar,indicativo,tu,pretérito perfeito
forçavas,forçar,indicativo,tu,pretérito imperfeito
força,forçar,indicativo,ele/ela,presente
forçou,forçar,indicativo,ele/ela,pretérito perfeito
forçava,forçar,indicativo,ele/ela,pretérito imperfeito
forçamos,forçar,indicativo,nós,presente
forçámos / forçamos,forçar,indicativo,nós,pretérito perfeito
forçávamos,forçar,indicativo,nós,pretérito imperfeito
forçais,forçar,indicativo,vós,presente
forçastes,forçar,indicativo,vós,pretérito perfeito
forçáveis,forçar,indicativo,vós,pretérito imperfeito
forçam,forçar,indicativo,eles/elas,presente
forçaram,forçar,indicativo,eles/elas,pretérito perfeito
forçavam,forçar,indicativo,eles/elas,pretérito imperfeito
forçara,forçar,indicativo,eu,pret. mais-que-perfeito
forçarei,forçar,indicativo,eu,futuro
forçaria,forçar,indicativo,eu,condicional
forçaras,forçar,indicativo,tu,pret. mais-que-perfeito
forçarás,forçar,indicativo,tu,futuro
forçarias,forçar,indicativo,tu,condicional
forçara,forçar,indicativo,ele/ela,pret. mais-que-perfeito
forçará,forçar,indicativo,ele/ela,futuro
forçaria,forçar,indicativo,ele/ela,condicional
forçáramos,forçar,indicativo,nós,pret. mais-que-perfeito
forçaremos,forçar,indicativo,nós,futuro
forçaríamos,forçar,indicativo,nós,condicional
forçáreis,forçar,indicativo,vós,pret. mais-que-perfeito
forçareis,forçar,indicativo,vós,futuro
forçaríeis,forçar,indicativo,vós,condicional
forçaram,forçar,indicativo,eles/elas,pret. mais-que-perfeito
forçarão,forçar,indicativo,eles/elas,futuro
forçariam,forçar,indicativo,eles/elas,condicional
respiro,respirar,indicativo,eu,presente
respirei,respirar,indicativo,eu,pretérito perfeito
respirava,respirar,indicativo,eu,pretérito imperfeito
respiras,respirar,indicativo,tu,presente
respiraste,respirar,indicativo,tu,pretérito perfeito
respiravas,respirar,indicativo,tu,pretérito imperfeito
respira,respirar,indicativo,ele/ela,presente
respirou,respirar,indicativo,ele/ela,pretérito perfeito
respirava,respirar,indicativo,ele/ela,pretérito imperfeito
respiramos,respirar,indicativo,nós,presente
respirámos / respiramos,respirar,indicativo,nós,pretérito perfeito
respirávamos,respirar,indicativo,nós,pretérito imperfeito
respirais,respirar,indicativo,vós,presente
respirastes,respirar,indicativo,vós,pretérito perfeito
respiráveis,respirar,indicativo,vós,pretérito imperfeito
respiram,respirar,indicativo,eles/elas,presente
respiraram,respirar,indicativo,eles/elas,pretérito perfeito
respiravam,respirar,indicativo,eles/elas,pretérito imperfeito
respirara,respirar,indicativo,eu,pret. mais-que-perfeito
respirarei,respirar,indicativo,eu,futuro
respiraria,respirar,indicativo,eu,condicional
respiraras,respirar,indicativo,tu,pret. mais-que-perfeito
respirarás,respirar,indicativo,tu,futuro
respirarias,respirar,indicativo,tu,condicional
respirara,respirar,indicativo,ele/ela,pret. mais-que-perfeito
respirará,respirar,indicativo,ele/ela,futuro
respiraria,respirar,indicativo,ele/ela,condicional
respiráramos,respirar,indicativo,nós,pret. mais-que-perfeito
respiraremos,respirar,indicativo,nós,futuro
respiraríamos,respirar,indicativo,nós,condicional
respiráreis,respirar,indicativo,vós,pret. mais-que-perfeito
respirareis,respirar,indicativo,vós,futuro
respiraríeis,respirar,indicativo,vós,condicional
respiraram,respirar,indicativo,eles/elas,pret. mais-que-perfeito
respirarão,respirar,indicativo,eles/elas,futuro
respirariam,respirar,indicativo,eles/elas,condicional
submeto,submeter,indicativo,eu,presente
submeti,submeter,indicativo,eu,pretérito perfeito
submetia,submeter,indicativo,eu,pretérito imperfeito
submetes,submeter,indicativo,tu,presente
submeteste,submeter,indicativo,tu,pretérito perfeito
submetias,submeter,indicativo,tu,pretérito imperfeito
submete,submeter,indicativo,ele/ela,presente
submeteu,submeter,indicativo,ele/ela,pretérito perfeito
submetia,submeter,indicativo,ele/ela,pretérito imperfeito
submetemos,submeter,indicativo,nós,presente
submetemos,submeter,indicativo,nós,pretérito perfeito
submetíamos,submeter,indicativo,nós,pretérito imperfeito
submeteis,submeter,indicativo,vós,presente
submetestes,submeter,indicativo,vós,pretérito perfeito
submetíeis,submeter,indicativo,vós,pretérito imperfeito
submetem,submeter,indicativo,eles/elas,presente
submeteram,submeter,indicativo,eles/elas,pretérito perfeito
submetiam,submeter,indicativo,eles/elas,pretérito imperfeito
submetera,submeter,indicativo,eu,pret. mais-que-perfeito
submeterei,submeter,indicativo,eu,futuro
submeteria,submeter,indicativo,eu,condicional
submeteras,submeter,indicativo,tu,pret. mais-que-perfeito
submeterás,submeter,indicativo,tu,futuro
submeterias,submeter,indicativo,tu,condicional
submetera,submeter,indicativo,ele/ela,pret. mais-que-perfeito
submeterá,submeter,indicativo,ele/ela,futuro
submeteria,submeter,indicativo,ele/ela,condicional
submetêramos,submeter,indicativo,nós,pret. mais-que-perfeito
submeteremos,submeter,indicativo,nós,futuro
submeteríamos,submeter,indicativo,nós,condicional
submetêreis,submeter,indicativo,vós,pret. mais-que-perfeito
submetereis,submeter,indicativo,vós,futuro
submeteríeis,submeter,indicativo,vós,condicional
submeteram,submeter,indicativo,eles/elas,pret. mais-que-perfeito
submeterão,submeter,indicativo,eles/elas,futuro
submeteriam,submeter,indicativo,eles/elas,condicional
localizo,localizar,indicativo,eu,presente
localizei,localizar,indicativo,eu,pretérito perfeito
localizava,localizar,indicativo,eu,pretérito imperfeito
localizas,localizar,indicativo,tu,presente
localizaste,localizar,indicativo,tu,pretérito perfeito
localizavas,localizar,indicativo,tu,pretérito imperfeito
localiza,localizar,indicativo,ele/ela,presente
localizou,localizar,indicativo,ele/ela,pretérito perfeito
localizava,localizar,indicativo,ele/ela,pretérito imperfeito
localizamos,localizar,indicativo,nós,presente
localizámos / localizamos,localizar,indicativo,nós,pretérito perfeito
localizávamos,localizar,indicativo,nós,pretérito imperfeito
localizais,localizar,indicativo,vós,presente
localizastes,localizar,indicativo,vós,pretérito perfeito
localizáveis,localizar,indicativo,vós,pretérito imperfeito
localizam,localizar,indicativo,eles/elas,presente
localizaram,localizar,indicativo,eles/elas,pretérito perfeito
localizavam,localizar,indicativo,eles/elas,pretérito imperfeito
localizara,localizar,indicativo,eu,pret. mais-que-perfeito
localizarei,localizar,indicativo,eu,futuro
localizaria,localizar,indicativo,eu,condicional
localizaras,localizar,indicativo,tu,pret. mais-que-perfeito
localizarás,localizar,indicativo,tu,futuro
localizarias,localizar,indicativo,tu,condicional
localizara,localizar,indicativo,ele/ela,pret. mais-que-perfeito
localizará,localizar,indicativo,ele/ela,futuro
localizaria,localizar,indicativo,ele/ela,condicional
localizáramos,localizar,indicativo,nós,pret. mais-que-perfeito
localizaremos,localizar,indicativo,nós,futuro
localizaríamos,localizar,indicativo,nós,condicional
localizáreis,localizar,indicativo,vós,pret. mais-que-perfeito
localizareis,localizar,indicativo,vós,futuro
localizaríeis,localizar,indicativo,vós,condicional
localizaram,localizar,indicativo,eles/elas,pret. mais-que-perfeito
localizarão,localizar,indicativo,eles/elas,futuro
localizariam,localizar,indicativo,eles/elas,condicional
absorvo,absorver,indicativo,eu,presente
absorvi,absorver,indicativo,eu,pretérito perfeito
absorvia,absorver,indicativo,eu,pretérito imperfeito
absorves,absorver,indicativo,tu,presente
absorveste,absorver,indicativo,tu,pretérito perfeito
absorvias,absorver,indicativo,tu,pretérito imperfeito
absorve,absorver,indicativo,ele/ela,presente
absorveu,absorver,indicativo,ele/ela,pretérito perfeito
absorvia,absorver,indicativo,ele/ela,pretérito imperfeito
absorvemos,absorver,indicativo,nós,presente
absorvemos,absorver,indicativo,nós,pretérito perfeito
absorvíamos,absorver,indicativo,nós,pretérito imperfeito
absorveis,absorver,indicativo,vós,presente
absorvestes,absorver,indicativo,vós,pretérito perfeito
absorvíeis,absorver,indicativo,vós,pretérito imperfeito
absorvem,absorver,indicativo,eles/elas,presente
absorveram,absorver,indicativo,eles/elas,pretérito perfeito
absorviam,absorver,indicativo,eles/elas,pretérito imperfeito
absorvera,absorver,indicativo,eu,pret. mais-que-perfeito
absorverei,absorver,indicativo,eu,futuro
absorveria,absorver,indicativo,eu,condicional
absorveras,absorver,indicativo,tu,pret. mais-que-perfeito
absorverás,absorver,indicativo,tu,futuro
absorverias,absorver,indicativo,tu,condicional
absorvera,absorver,indicativo,ele/ela,pret. mais-que-perfeito
absorverá,absorver,indicativo,ele/ela,futuro
absorveria,absorver,indicativo,ele/ela,condicional
absorvêramos,absorver,indicativo,nós,pret. mais-que-perfeito
absorveremos,absorver,indicativo,nós,futuro
absorveríamos,absorver,indicativo,nós,condicional
absorvêreis,absorver,indicativo,vós,pret. mais-que-perfeito
absorvereis,absorver,indicativo,vós,futuro
absorveríeis,absorver,indicativo,vós,condicional
absorveram,absorver,indicativo,eles/elas,pret. mais-que-perfeito
absorverão,absorver,indicativo,eles/elas,futuro
absorveriam,absorver,indicativo,eles/elas,condicional
presido,presidir,indicativo,eu,presente
presidi,presidir,indicativo,eu,pretérito perfeito
presidia,presidir,indicativo,eu,pretérito imperfeito
presides,presidir,indicativo,tu,presente
presidiste,presidir,indicativo,tu,pretérito perfeito
presidias,presidir,indicativo,tu,pretérito imperfeito
preside,presidir,indicativo,ele/ela,presente
presidiu,presidir,indicativo,ele/ela,pretérito perfeito
presidia,presidir,indicativo,ele/ela,pretérito imperfeito
presidimos,presidir,indicativo,nós,presente
presidimos,presidir,indicativo,nós,pretérito perfeito
presidíamos,presidir,indicativo,nós,pretérito imperfeito
presidis,presidir,indicativo,vós,presente
presidistes,presidir,indicativo,vós,pretérito perfeito
presidíeis,presidir,indicativo,vós,pretérito imperfeito
presidem,presidir,indicativo,eles/elas,presente
presidiram,presidir,indicativo,eles/elas,pretérito perfeito
presidiam,presidir,indicativo,eles/elas,pretérito imperfeito
presidira,presidir,indicativo,eu,pret. mais-que-perfeito
presidirei,presidir,indicativo,eu,futuro
presidiria,presidir,indicativo,eu,condicional
presidiras,presidir,indicativo,tu,pret. mais-que-perfeito
presidirás,presidir,indicativo,tu,futuro
presidirias,presidir,indicativo,tu,condicional
presidira,presidir,indicativo,ele/ela,pret. mais-que-perfeito
presidirá,presidir,indicativo,ele/ela,futuro
presidiria,presidir,indicativo,ele/ela,condicional
presidíramos,presidir,indicativo,nós,pret. mais-que-perfeito
presidiremos,presidir,indicativo,nós,futuro
presidiríamos,presidir,indicativo,nós,condicional
presidíreis,presidir,indicativo,vós,pret. mais-que-perfeito
presidireis,presidir,indicativo,vós,futuro
presidiríeis,presidir,indicativo,vós,condicional
presidiram,presidir,indicativo,eles/elas,pret. mais-que-perfeito
presidirão,presidir,indicativo,eles/elas,futuro
presidiriam,presidir,indicativo,eles/elas,condicional
abranjo,abranger,indicativo,eu,presente
abrangi,abranger,indicativo,eu,pretérito perfeito
abrangia,abranger,indicativo,eu,pretérito imperfeito
abranges,abranger,indicativo,tu,presente
abrangeste,abranger,indicativo,tu,pretérito perfeito
abrangias,abranger,indicativo,tu,pretérito imperfeito
abrange,abranger,indicativo,ele/ela,presente
abrangeu,abranger,indicativo,ele/ela,pretérito perfeito
abrangia,abranger,indicativo,ele/ela,pretérito imperfeito
abrangemos,abranger,indicativo,nós,presente
abrangemos,abranger,indicativo,nós,pretérito perfeito
abrangíamos,abranger,indicativo,nós,pretérito imperfeito
abrangeis,abranger,indicativo,vós,presente
abrangestes,abranger,indicativo,vós,pretérito perfeito
abrangíeis,abranger,indicativo,vós,pretérito imperfeito
abrangem,abranger,indicativo,eles/elas,presente
abrangeram,abranger,indicativo,eles/elas,pretérito perfeito
abrangiam,abranger,indicativo,eles/elas,pretérito imperfeito
abrangera,abranger,indicativo,eu,pret. mais-que-perfeito
abrangerei,abranger,indicativo,eu,futuro
abrangeria,abranger,indicativo,eu,condicional
abrangeras,abranger,indicativo,tu,pret. mais-que-perfeito
abrangerás,abranger,indicativo,tu,futuro
abrangerias,abranger,indicativo,tu,condicional
abrangera,abranger,indicativo,ele/ela,pret. mais-que-perfeito
abrangerá,abranger,indicativo,ele/ela,futuro
abrangeria,abranger,indicativo,ele/ela,condicional
abrangêramos,abranger,indicativo,nós,pret. mais-que-perfeito
abrangeremos,abranger,indicativo,nós,futuro
abrangeríamos,abranger,indicativo,nós,condicional
abrangêreis,abranger,indicativo,vós,pret. mais-que-perfeito
abrangereis,abranger,indicativo,vós,futuro
abrangeríeis,abranger,indicativo,vós,condicional
abrangeram,abranger,indicativo,eles/elas,pret. mais-que-perfeito
abrangerão,abranger,indicativo,eles/elas,futuro
abrangeriam,abranger,indicativo,eles/elas,condicional
abordo,abordar,indicativo,eu,presente
abordei,abordar,indicativo,eu,pretérito perfeito
abordava,abordar,indicativo,eu,pretérito imperfeito
abordas,abordar,indicativo,tu,presente
abordaste,abordar,indicativo,tu,pretérito perfeito
abordavas,abordar,indicativo,tu,pretérito imperfeito
aborda,abordar,indicativo,ele/ela,presente
abordou,abordar,indicativo,ele/ela,pretérito perfeito
abordava,abordar,indicativo,ele/ela,pretérito imperfeito
abordamos,abordar,indicativo,nós,presente
abordámos / abordamos,abordar,indicativo,nós,pretérito perfeito
abordávamos,abordar,indicativo,nós,pretérito imperfeito
abordais,abordar,indicativo,vós,presente
abordastes,abordar,indicativo,vós,pretérito perfeito
abordáveis,abordar,indicativo,vós,pretérito imperfeito
abordam,abordar,indicativo,eles/elas,presente
abordaram,abordar,indicativo,eles/elas,pretérito perfeito
abordavam,abordar,indicativo,eles/elas,pretérito imperfeito
abordara,abordar,indicativo,eu,pret. mais-que-perfeito
abordarei,abordar,indicativo,eu,futuro
abordaria,abordar,indicativo,eu,condicional
abordaras,abordar,indicativo,tu,pret. mais-que-perfeito
abordarás,abordar,indicativo,tu,futuro
abordarias,abordar,indicativo,tu,condicional
abordara,abordar,indicativo,ele/ela,pret. mais-que-perfeito
abordará,abordar,indicativo,ele/ela,futuro
